model,teff,logg,atmos,metallicity,av,lum_unscaled,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,Umag_MCPS,Bmag_MCPS,Vmag_MCPS,Imag_MCPS,Bmag_APASS,Vmag_APASS,gmag_APASS,rmag_APASS,imag_APASS,Umag_SMASH,Gmag_SMASH,Rmag_SMASH,Imag_SMASH,Zmag_SMASH,uvw1mag_SWIFT,uvw2mag_SWIFT,uvm2mag_SWIFT,Jmag_2MASS_flux,Hmag_2MASS_flux,Kmag_2MASS_flux,Umag_MCPS_flux,Bmag_MCPS_flux,Vmag_MCPS_flux,Imag_MCPS_flux,Bmag_APASS_flux,Vmag_APASS_flux,gmag_APASS_flux,rmag_APASS_flux,imag_APASS_flux,Umag_SMASH_flux,Gmag_SMASH_flux,Rmag_SMASH_flux,Imag_SMASH_flux,Zmag_SMASH_flux,uvw1mag_SWIFT_flux,uvw2mag_SWIFT_flux,uvm2mag_SWIFT_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.5,1.2541965623053072e+58,-37.798804692192874,-37.80320806587277,-37.83492424898173,-37.43916590932333,-37.362904235668374,-37.47666779778637,-37.68765333634426,-37.328326489730344,-37.46356629451311,-37.51730918402299,-37.41936555381973,-37.27847355889127,-37.14232969010121,-37.51433116040526,-37.39725360159007,-37.24614439184813,-37.20703908242576,-37.199743897276235,-36.79826052622953,-36.95991772194781,412028.67344116315,149800.45628737798,58306.60759887674,3864670.2305157348,5474108.915870618,3563071.8135842835,1097916.3164427674,5741919.640405448,3516012.353971658,5001655.894773605,2649953.365905274,1582254.0396618263,5381972.241652704,4770474.059123115,2404345.9730606014,1410894.707979209,988625.3449143111,3050309.759996452,2816161.9782985104,2834405.8219853695
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.55,1.1773069505531236e+58,-37.7902231205904,-37.79533280345427,-37.83324759724427,-37.355336261657754,-37.293659363887826,-37.42499599389506,-37.661464317432035,-37.25869735118916,-37.41228325306437,-37.45264012091517,-37.375583963723784,-37.24532750252597,-37.061829666374194,-37.45142120665523,-37.355421164924664,-37.2151614017941,-37.183800885625985,-37.08001543747139,-36.633710840559786,-36.81123047421703,408784.86823361285,148717.82705355174,58216.636913232905,3577507.7457836554,5135887.302838285,3397471.7485473133,1071750.3443907807,5385244.858083098,3353800.118806349,4712443.806180929,2545221.570697525,1534679.8487110105,4997369.294217849,4501917.759381906,2313470.6060310984,1371201.9067132685,967690.4639632561,2731823.0205079042,2420124.7684060195,2471650.9114065017
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.6,1.1075989834021767e+58,-37.78164578209924,-37.787457756982256,-37.83157172529224,-37.27153004518222,-37.22445422556385,-37.37334325033074,-37.63529376870208,-37.18910465139439,-37.36101927071262,-37.388016863806854,-37.33181244021155,-37.212188406555114,-36.98133600892311,-37.388562424062926,-37.31360229596414,-37.18418651004971,-37.16056674325961,-36.96078297655422,-36.469868277190784,-36.662806487084104,405568.1819866479,147643.05150072032,58126.84680510215,3311754.20294412,4818739.28927158,3239625.1112524923,1046225.767934669,5050895.4011026975,3199127.7487283363,4440142.226354706,2444651.664758778,1488545.6304378544,4640277.797170481,4248680.212352693,2226057.8084343662,1332635.7257025726,947202.4318751046,2447707.8239660463,2081137.290213008,2155845.022420262
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.65,1.04416560941373e+58,-37.773072668681905,-37.77958292657017,-37.8298966327053,-37.187747181216366,-37.15528889225988,-37.321709583891206,-37.60914171076021,-37.119548480194936,-37.30977436208545,-37.32343936494192,-37.288050983290795,-37.17905627613198,-36.90084869534615,-37.32575475184226,-37.271796992667,-37.15321971645112,-37.13733665790932,-36.84204074050585,-36.306748644015194,-36.514646814567314,402378.3733411637,146576.07246009196,58037.23684462541,3065807.981777078,4521341.353486861,3089166.3116455167,1021326.4730205463,4737463.820508575,3051642.252179624,4183751.509743133,2348077.37038403,1443807.5218599935,4308727.768242864,4009876.298254197,2141974.602168735,1295163.9104028915,927151.6387336466,2194131.6476033092,1790823.8836165357,1880847.8648946553
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.7,9.862430423341805e+57,-37.76450377229687,-37.7717083123315,-37.828222319062576,-37.10398759097197,-37.08616343464223,-37.270095011234055,-37.58300816416564,-37.05002892672171,-37.258548541681186,-37.25890757479809,-37.244299592865396,-37.14593111636514,-36.82036770334228,-37.26299812677519,-37.23000525278534,-37.122261020757186,-37.11411063214238,-36.72378315542466,-36.14436803066971,-36.36675248257952,399215.20321874775,145516.83318033177,57947.80660307072,2838187.705683669,4242453.7231121985,2945747.114951844,997036.7593350932,4443631.993245859,2911007.277826744,3942331.735101987,2255339.0880213208,1400423.004201238,4000890.439319591,3784672.679371939,2061093.1553442532,1258755.137409377,907528.6827606431,1967703.4523645006,1542057.7291262965,1641330.1061753486
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.75,9.331842553391855e+57,-37.7559390848988,-37.76383391437975,-37.82654878394272,-37.020251195559226,-37.01707792247193,-37.21849954887663,-37.55689314943083,-36.980546079377625,-37.20734182386915,-37.19442144209647,-37.20055826873532,-37.11281293231832,-36.739893010710844,-37.20029248322625,-37.188227073864965,-37.09131042264949,-37.090888668510516,-36.606004847562595,-35.98274278525912,-36.21912448727752,396078.4347989727,144465.2773245056,57858.55565283185,2627523.181437745,3980915.038140787,2809035.8124478594,973341.329474895,4168165.4174122806,2776902.32493574,3714999.1005363734,2166283.6266878117,1358350.861461749,3715068.1224295185,3572284.734515484,1983290.5816542583,1223378.9873619892,888324.3657779698,1765421.1469940946,1328772.2026650296,1432665.2847211086
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.8,8.844379924448456e+57,-37.74737859843862,-37.75595973282848,-37.82487602692389,-36.93653791599299,-36.948032424596576,-37.16692321319616,-37.5307966870214,-36.91110002582767,-37.15615422288988,-37.12998091381148,-37.15682701059667,-37.079701729010196,-36.65942459535132,-37.137637753157804,-37.146462453245604,-37.06036792173229,-37.06767076954993,-36.488700642994324,-35.82188948780881,-36.071763793451346,392967.8334968867,143421.34896704365,57769.48356742443,2432547.024151892,3735637.3563362956,2678716.432097571,950225.278404269,3909907.8739650897,2649021.9914540974,3500922.538273505,2080763.9453225178,1317551.1402719216,3449684.8038402335,3371973.6770013305,1908448.747623815,1189005.9186451917,869529.6887692633,1584625.5082317956,1145801.048444531,1250836.2532053986
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.85,8.395320309903839e+57,-37.738822304863746,-37.74808576779123,-37.823204047583744,-36.852847673199,-36.87902700894236,-37.11536602042974,-37.50471879735608,-36.84169085298903,-37.10498575285542,-37.065585935181076,-37.11310581804162,-37.04659751141424,-36.578962435262895,-37.07503386614569,-37.10471138806112,-37.02943351753259,-37.0444569377812,-36.37186556694684,-35.661824920333615,-35.92467133295643,389883.16694078,142384.99259072714,57680.58992148224,2252086.9154405775,3505601.4788933443,2554487.987125914,927674.0831937654,3667776.431215524,2527075.2579881917,3299320.5356489746,1998638.9046293,1277985.1109901792,3203277.4138781065,3183043.8450580006,1836454.0874234927,1155607.2418586884,851135.8475389575,1422959.7383748372,988742.9236710771,1092354.1822612958
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.9,7.980597460033414e+57,-37.73027019611811,-37.74021201938161,-37.82153284549948,-36.76918038802001,-36.81006174250611,-37.06382798667441,-37.47865950080657,-36.77231864702128,-37.05383642774959,-37.00123644971728,-37.069394690558426,-37.01350028445849,-36.49850650854425,-37.012480749395415,-37.06297387523968,-36.9985072095001,-37.021247175709256,-36.255494842815324,-35.50256603343457,-35.777848003191956,386824.20495013247,141356.15308370235,57591.87429075617,2085058.4467268207,3289852.575690434,2436063.760695646,905673.5930317286,3440756.769980005,2410784.8059523683,3109458.149627381,1919773.0289831862,1239615.2300057118,2974487.723871189,3004840.1542295488,1767197.4249495964,1123155.0950361418,833134.2284664772,1278333.9484875314,853846.5609718177,954188.4248584291
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,0.95,7.59669258409562e+57,-37.72172226414241,-37.73233848771322,-37.819862420247794,-36.68553598122193,-36.741136691347506,-37.01230912788725,-37.45261881769748,-36.70298349331661,-37.00270626142826,-36.93693239921711,-37.02569362753148,-36.98041005302538,-36.41805679339314,-36.94997832775892,-37.021249911504015,-36.9675889970073,-36.998041485823315,-36.13958389089011,-35.34412990936235,-35.63129466562851,383790.71951384144,140334.7757365067,57503.33625210862,1930458.5032997683,3087496.0908137527,2323170.624942416,884210.0195015332,3227898.808692672,2299886.3682487854,2930644.2029654407,1844036.2779896602,1202405.1032088762,2762054.825110864,2836745.701989064,1700573.8028839328,1091622.4195900252,815516.4043535737,1148893.948165097,737913.3779502438,833705.7731440939
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,3.0,ap,-0.75,1.0,7.240546192728864e+57,-37.71317850087414,-37.72446517289972,-37.818192771404895,-36.601914373499845,-36.67225192058141,-36.960809459885475,-37.42659676830617,-36.63368547649021,-36.95159526761974,-36.87267372377373,-36.98200262824127,-36.94732682195159,-36.33761326810612,-36.887526523751795,-36.97953949337165,-36.936678879349444,-36.97483987059681,-36.02412832681746,-35.18653372151837,-35.48501214438782,380782.48476863664,139320.8062391274,57414.975383512254,1787359.1481109734,2897693.9102833658,2215548.3927080845,863269.9271173244,3028312.60912703,2194128.110916859,2762228.650861928,1771303.827303741,1166319.4505927863,2564808.147977636,2678179.5153716374,1636482.3184573054,1060982.936961101,798274.1303626706,1032993.8029766285,638214.8553496846,728617.8395772992
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,2.5,ap,-0.75,0,2.8392017815133907e+58,-37.886329241245264,-37.88829988625028,-37.85546264889879,-38.33007920159794,-38.050764286885304,-37.98886333877695,-37.95753500045354,-38.010414014642926,-37.971794363888414,-38.157761076539984,-37.85830878322627,-37.61466468052003,-37.979739492427896,-38.13720338524318,-37.81774560745979,-37.56264360096411,-37.448432144260615,-38.44770549450984,-38.48410339832043,-38.47688393618664,446619.06666330394,162013.000159434,59420.06656119433,8779661.231471688,10314720.26966247,5710876.809697781,1407738.230073105,10761978.50048391,5614894.752438454,9021828.491341952,3970228.6867385902,2156515.886347534,11638724.132555934,8466627.02557514,3541553.1422519176,1888401.288776399,1234778.2323813017,9627833.767889643,13304384.251892775,11461686.278754795
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,2.5,ap,-0.75,0.05,2.565053150934496e+58,-37.87770639478972,-37.880421942599085,-37.85377860027415,-38.24598194239391,-37.981108394753946,-37.93701203723616,-37.93115741814866,-37.940424542291304,-37.92033444402375,-38.09263491844682,-37.81443770149199,-37.58145160962903,-37.89911199931456,-38.07378969409206,-37.77578724399297,-37.53158725637532,-37.42513864146429,-38.32284190104676,-38.31357086350018,-38.325666476993,443086.09491510014,160841.7119314417,59327.97354971543,8125289.713496743,9673755.303313775,5444553.521592679,1373949.8215955372,10090119.997989988,5354977.521727464,8496579.072613692,3813002.5026678694,2091546.0618948871,10805736.604553424,7986287.714498237,3407300.3474404323,1835150.7701900015,1208569.3154461908,8581893.996897569,11370557.67949164,9971523.874370709
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,2.5,ap,-0.75,0.1,2.3310899647735316e+58,-37.86908786151082,-37.87254421343521,-37.85209533526687,-38.1619083310372,-37.91149160255573,-37.88517965325083,-37.90479801914298,-37.87047086685468,-37.868893442101445,-38.027555059094375,-37.77057668767542,-37.54824544676128,-37.81849111976286,-38.01042769498293,-37.733842447222806,-37.50053902102162,-37.40184916432262,-38.198538348044785,-38.143607898653485,-38.17470015643777,439582.8169491691,159678.92318648534,59236.066022783256,7519854.030504626,9072947.145000264,5190740.5002325,1340994.8575489882,9460516.793963768,5107181.020435732,8002250.821872218,3662036.636088186,2028546.504149563,10032427.393698722,7533558.281254397,3278177.7541984757,1783415.1686809296,1182921.0846552302,7653528.868208978,9722917.027903246,8677108.044557597
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,2.5,ap,-0.75,0.15,2.1296340665590291e+58,-37.860473633404595,-37.86466669887174,-37.8504128534612,-38.077858291569584,-37.841913990677995,-37.833366204865065,-37.878456824383385,-37.80055308361407,-37.817471373939625,-37.96252146752095,-37.72672574269354,-37.51504619749282,-37.73787683107083,-37.94711735086272,-37.691911216987165,-37.469498895469904,-37.37856371563069,-38.07478719196713,-37.97422684324721,-38.023986239600845,436108.96705132374,158524.5720371716,59144.34353784463,6959681.972936398,8509760.474891499,4948845.988302763,1308852.2819548808,8870492.799517734,4870936.0087543735,7537003.607057871,3517080.4846949107,1967457.0871179332,9314516.360987278,7106831.4369055275,3153987.7828787533,1733151.0154881245,1157821.4559429288,6829065.248469362,8318483.461155506,7552477.470943193
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10750,2.5,ap,-0.75,0.2,1.9547579375437536e+58,-37.85186370246171,-37.856789399021764,-37.84873115444087,-37.99383174789899,-37.772375638692324,-37.781571709982884,-37.85213385477442,-37.730671287219806,-37.76606825522547,-37.89753411091267,-37.68288486735952,-37.481853867356925,-37.65726911063521,-37.88385862212833,-37.649993552917074,-37.43846688020953,-37.35528229816879,-37.95158095864612,-37.805440402729126,-37.873525981389434,432664.2820311321,157378.59704813728,59052.80565350856,6441377.875217037,7981821.206654988,4718306.406366918,1277501.582164585,8317542.5093089305,4645700.162631364,7099107.955031996,3377893.530209407,1908219.5306018626,8648030.680861242,6704594.605283248,3034540.520977087,1684316.0994501337,1133258.6075020293,6096474.602320903,7120813.006282535,6575145.0076935915
