ra;dec;_r;Source;RA_ICRS;DE_ICRS;E(BP/RP)corr;FU;e_FU;Umag;UFlag;FB;e_FB;Bmag;BFlag;FV;e_FV;Vmag;VFlag;FR;e_FR;Rmag;RFlag;FI;e_FI;Imag;IFlag;Fu;e_Fu;umag;uFlag;Fg;e_Fg;gmag;gFlag;Fr;e_Fr;rmag;rFlag;Fi;e_Fi;imag;iFlag;Umag_GAIA;e_Umag_GAIA;Bmag_GAIA;e_Bmag_GAIA;Vmag_GAIA;e_Vmag_GAIA;Imag_GAIA;e_Imag_GAIA;gmag_GAIA;e_gmag_GAIA;gmag_GAIA_fluxergs;e_gmag_GAIA_fluxergs;rmag_GAIA;e_rmag_GAIA;rmag_GAIA_fluxergs;e_rmag_GAIA_fluxergs;imag_GAIA;e_imag_GAIA;imag_GAIA_fluxergs;e_imag_GAIA_fluxergs
79.386792;-69.752083;0.111;4.658144202986262e+18;79.3868793061;-69.7520890549;0.0028; 8.72595e-16; 9.03513e-18;11.799067;1.0; 1.05237e-15; 3.44867e-18;11.973578;0.0; 6.70504e-16; 1.52968e-18;11.847897;1.0;4.54593e-16;8.98009e-19;11.729142;1.0;2.71214e-16;4.96341e-19;11.59552;1.0; 4.10654e-28; 4.13626e-30;12.678808;0.0; 6.79810e-28; 1.69120e-30;11.798331;0.0;6.547670000000001e-28;1.3656100000000001e-30;11.851883;0.0;5.867830000000001e-28;1.06398e-30;11.959506;0.0;11.507266269361098;0.0112420627618727;12.013895137826657;0.0035580127495683;11.81970449128805;0.0024769859056685;11.330489502039525;0.0019869748376037;11.915579024702714;0.0027010445116826005;9.34424113623192e-14;2.3246172621166833e-16;11.702055468132533;0.002264457766777722;5.2085024193248785e-14;1.0863074939412411e-16;11.603404825257119;0.0019687032636231017;3.1649498366286627e-14;5.738822234414025e-17
79.434664;-69.342567;0.066;4.658191477633709e+18;79.43470897399;-69.34257618304;-0.0044; 3.39964e-16; 3.35863e-18;12.822516;1.0; 3.47737e-16; 1.07948e-18;13.175873;0.0; 1.99636e-16; 5.49191e-19;13.163304;1.0;1.27397e-16;3.36486e-19;13.110302;1.0;7.13747e-17;1.53856e-19;13.04494;1.0; 1.61748e-28; 1.56251e-30;13.690402;0.0; 2.17128e-28; 5.78371e-31;13.037510;0.0;1.85633e-28;4.7473899999999996e-31;13.220461;0.0;1.57633e-28;3.3991799999999998e-31;13.386583;0.0;12.530715743484295;0.010726389233527;13.216189027996576;0.0033704509969094;13.135110775025058;0.0029868187702985;12.779909022299146;0.0023404235607192;13.154758316538453;0.002892111263780645;2.984505066750657e-14;7.94992437622805e-17;13.070634467365931;0.002776668588616623;1.476662583188424e-14;3.776426163884058e-17;13.030480780878026;0.002341269145730741;8.502300468781234e-15;1.833426357899158e-17
79.554313;-69.874611;0.065;4.658136914367854e+18;79.55434791317;-69.87462440472;0.0007; 2.72405e-16; 2.42073e-18;13.063063;1.0; 3.79213e-16; 8.80964e-19;13.081791;0.0; 2.38935e-16; 4.66145e-19;12.968200;1.0;1.60249e-16;2.84085e-19;12.861211;1.0;9.55537e-17;1.55537e-19;12.728182;1.0; 1.24406e-28; 1.11255e-30;13.975393;0.0; 2.44620e-28; 4.72806e-31;12.908071;0.0;2.3081e-28;4.01923e-31;12.983965;0.0;2.06305e-28;3.3090899999999993e-31;13.094427;0.0;12.77126038270172;0.0096484066112741;13.122108242632676;0.0025223146619143;12.940008495606923;0.0021181932457236;12.463150991085836;0.0017673010263282;13.025317992019708;0.0020985307498441338;3.362392825561631e-14;6.498894212584793e-17;12.834135873195587;0.001890656178783422;1.8360339531533735e-14;3.197193685513034e-17;12.73832424909182;0.001741498663533641;1.1127537369788767e-14;1.784834232568009e-17
79.557173;-68.49041;0.039;4.658336853686394e+18;79.55720156689;-68.49041313007;-0.0001; 2.04945e-16; 2.09531e-18;13.372008;1.0; 3.43633e-16; 8.34402e-19;13.188763;0.0; 2.37173e-16; 4.34297e-19;12.976235;1.0;1.67394e-16;2.99074e-19;12.813852;1.0;1.04845e-16;1.53379e-19;12.627429;1.0; 9.39595e-29; 9.63298e-31;14.280148;0.0; 2.30801e-28; 4.21233e-31;12.971206;0.0;2.3820000000000003e-28;4.24874e-31;12.949747;0.0;2.2487600000000003e-28;3.2757000000000002e-31;13.000842;0.0;13.080204751222436;0.0111003143633255;13.229079126559892;0.0026363604797053;12.94804480638846;0.0019881351440418;12.362400451830077;0.0015883364333024;13.08845368118051;0.0019815681853149725;3.172445534021953e-14;5.790004157835837e-17;12.799918032815405;0.0019366124444181586;1.8948194950007957e-14;3.3797629643953316e-17;12.644740864154386;0.0015815587639082;1.2129207210531104e-14;1.766824563738982e-17
79.579719;-68.718452;0.074;4.658324969572702e+18;79.57976757395;-68.71844159327;-0.0009; 1.40310e-16; 1.80878e-18;13.783381;1.0; 2.60470e-16; 7.76407e-19;13.489607;1.0; 2.12298e-16; 4.61717e-19;13.096535;1.0;1.64348e-16;2.87107e-19;12.83379;1.0;1.11738e-16;1.47657e-19;12.5583;1.0; 6.64593e-29; 8.69337e-31;14.656111;0.0; 1.86636e-28; 4.48090e-31;13.201812;0.0;2.2895e-28;4.07247e-31;12.992749;0.0;2.35965e-28;3.15418e-31;12.948582;0.0;13.49157650812892;0.0139965642679952;13.529922010539297;0.0032363542424373;13.068343166864784;0.0023613169377587;12.29326752778261;0.0014347540745849;13.319059351494296;0.002606718618005477;2.5653811928359106e-14;6.159163605616511e-17;12.842920806023013;0.001931263647866931;1.8212381334191105e-14;3.239544730816914e-17;12.592479657920064;0.0014513200781149733;1.272731807499676e-14;1.7012799409146814e-17
79.593344;-69.545151;0.112;4.658170861790698e+18;79.59343232177;-69.54514820775;0.0058; 4.99491e-16; 4.51838e-18;12.404779;1.0; 4.81368e-16; 1.47849e-18;12.822806;0.0; 2.94403e-16; 7.41232e-19;12.741543;1.0;1.95744e-16;4.19104e-19;12.64398;1.0;1.13729e-16;2.08997e-19;12.539123;1.0; 2.40639e-28; 1.99091e-30;13.259086;0.0; 3.05985e-28; 7.42241e-31;12.665051;0.0;2.8315e-28;5.94977e-31;12.76206;0.0;2.49293e-28;4.47512e-31;12.888925;0.0;12.112978901285077;0.0098215358291841;12.863123245092323;0.0033347670002427;12.713352345916018;0.0027336080764301;12.27409171069854;0.0019952308521646;12.782297554072752;0.0026337170984063883;4.205877560009303e-14;1.0202378436913132e-16;12.612231010775933;0.0022814341158339307;2.2523851385788212e-14;4.7328884075444506e-17;12.532823423347272;0.0019490317837392943;1.3446194583392314e-14;2.413759483981925e-17
79.594847;-69.488861;0.044;4.65817272157886e+18;79.59487624481;-69.48886744765;0.0075; 2.54301e-16; 2.81420e-18;13.137732;1.0; 4.02452e-16; 1.10025e-18;13.017214;0.0; 2.50835e-16; 6.17588e-19;12.915428;1.0;1.67996e-16;3.58486e-19;12.809953;1.0;1.00129e-16;1.8962000000000002e-19;12.677404;1.0; 1.12664e-28; 1.27016e-30;14.083038;0.0; 2.58925e-28; 6.18630e-31;12.846367;0.0;2.4174e-28;5.08456e-31;12.933731;0.0;2.16926e-28;3.91875e-31;13.03992;0.0;12.8459278997592;0.0120152057106748;13.057531060690357;0.0029682577283381;12.887237585875626;0.0026732220432721;12.412370064816129;0.0020561205958936;12.963612934312344;0.0025940677352496726;3.559020367748121e-14;8.50329929554898e-17;12.783901131252248;0.0022836480835877362;1.922979280946651e-14;4.044636192905644e-17;12.683819612783632;0.001961373349619649;1.1700405571744737e-14;2.1136684553384422e-17
79.604903;-69.686317;0.021;4.658146432016728e+18;79.60489872385;-69.68632276387;0.0016; 3.67055e-16; 4.05680e-18;12.739271;1.0; 3.79985e-16; 1.16229e-18;13.079584;0.0; 2.24138e-16; 5.30308e-19;13.037611;1.0;1.45422e-16;3.23286e-19;12.966627;1.0;8.26382e-17;1.4753e-19;12.885848;1.0; 1.74688e-28; 1.88746e-30;13.606840;0.0; 2.38896e-28; 5.78998e-31;12.933779;0.0;2.11313e-28;4.56505e-31;13.079784;0.0;1.81867e-28;3.1421000000000002e-31;13.231316;0.0;12.44747020875;0.0119998764094285;13.119900152940732;0.0033210267074445;13.009419192978878;0.0025688397115744;12.620817639547129;0.0019383125756365;13.051025701310186;0.002631434143236167;3.2837143179436326e-14;7.95854272428474e-17;12.929956886380968;0.0023455443165025813;1.680940352422767e-14;3.631379402037524e-17;12.875213875898446;0.0018758167941245625;9.809417313353404e-15;1.694764313497651e-17
79.712597;-72.120125;0.072;4.651357226915053e+18;79.7126101428;-72.1201445195;-0.0123;            ;            ;         ;0.0; 7.02508e-17; 4.48895e-19;14.912373;1.0; 1.46873e-16; 3.25110e-19;13.496544;1.0;1.65205e-16;2.4279900000000003e-19;12.828142;1.0;1.48179e-16;1.97917e-19;12.251834;1.0;            ;            ;         ;0.0; 7.56481e-29; 3.12591e-31;14.182305;0.0;2.12508e-28;3.4631000000000002e-31;13.07366;0.0;2.94866e-28;4.07424e-31;12.706639;0.0;;;14.952688100000666;0.006937736703851;13.468353009465387;0.0024033259859124;11.98680311296241;0.0014501761547662;14.299552835039616;0.0044864493091240675;1.039811252993904e-14;4.29667948546781e-17;12.923834215711096;0.0017693512953384709;1.6904462688649415e-14;2.754806630200359e-17;12.350536887172836;0.001500189874340806;1.5904279751242744e-14;2.1975355834074884e-17
79.815808;-68.934425;0.036;4.658287100783922e+18;79.81580638723;-68.93441502851;0.0064;            ;            ;         ;0.0; 7.55788e-17; 7.03928e-19;14.833000;1.0; 1.62924e-16; 4.79159e-19;13.383939;1.0;2.07177e-16;3.94877e-19;12.582348;1.0;2.10339e-16;3.19071e-19;11.871503;1.0;            ;            ;         ;0.0; 7.84561e-29; 4.13868e-31;14.142734;0.0;2.5674200000000003e-28;5.63572e-31;12.868359;0.0;4.04921e-28;6.57608e-31;12.362275;0.0;;;14.873316305281588;0.0101123610740443;13.355745263787195;0.0031931469527859;11.606470249779342;0.0016469933611378;14.259981107001032;0.005727425548693314;1.0784082567310353e-14;5.688769495256075e-17;12.718530125680722;0.002383289545099549;2.0423163173194555e-14;4.48306974154739e-17;12.006172881406563;0.0017632792918583723;2.1840350739498497e-14;3.5469608563399103e-17
79.846065;-65.858719;0.068;4.660598381636187e+18;79.84610339577;-65.85872936054;0.0226;            ;            ;         ;0.0; 3.16524e-18; 5.51531e-20;18.277985;0.0; 7.40395e-18; 4.41607e-20;16.740242;1.0;9.763460000000003e-18;3.713419999999999e-20;15.899191;1.0;1.03492e-17;3.14162e-20;15.141528;1.0;            ;            ;         ;0.0; 3.46775e-30; 3.54974e-32;17.529179;1.0;1.1961400000000001e-29;5.91723e-32;16.197645;1.0;1.9712800000000001e-29;6.807510000000001e-32;15.643828;1.0;;;18.318299672159252;0.0189185393444558;16.71204923082599;0.0064758501634211;14.876502812309807;0.0032958784984271;17.64642844560085;0.011114068878893003;4.7665512717036e-16;4.87924957428221e-18;16.04781739112251;0.005371069308677032;9.514984847818017e-16;4.707003677751283e-18;15.287727843918189;0.0037494217316936273;1.0632554647884057e-15;3.671787979942839e-18
80.009071;-68.063393;0.041;4.658745498377158e+18;80.00910149593;-68.06339329194;0.0037;            ;            ;         ;0.0; 4.39546e-16; 4.00225e-18;12.921490;1.0; 6.51351e-16; 3.07345e-18;11.879362;1.0;6.26746e-16;1.9409400000000003e-18;11.38047;1.0;4.96022e-16;1.9423e-18;10.940046;1.0;            ;            ;         ;0.0; 4.10733e-28; 2.95425e-30;12.345402;0.0;8.37942e-28;3.1112e-30;11.584065;0.0;1.01544e-27;4.04549e-30;11.36406;0.0;;;12.96180545513176;0.0098860818332853;11.851170213308562;0.005123130137996;10.675017414097862;0.004251475600884;12.462648903401593;0.007809297482565812;5.6456777549726323e-14;4.0607264348440224e-16;11.434237528127163;0.004031236625259853;6.665612247187056e-14;2.474879266518251e-16;11.007962965596983;0.004325548490296783;5.477010516845596e-14;2.182028605904208e-16
80.035374;-68.918663;0.049;4.658310057443027e+18;80.03540976376;-68.9186677316;0.0013; 1.89270e-16; 2.61174e-18;13.458398;1.0; 3.44680e-16; 9.74663e-19;13.185460;1.0; 2.66542e-16; 5.98012e-19;12.849484;1.0;2.00154e-16;3.80421e-19;12.619788;1.0;1.33067e-16;1.96156e-19;12.368628;1.0; 8.88313e-29; 1.21283e-30;14.341084;0.0; 2.41872e-28; 5.56446e-31;12.920337;0.0;2.80685e-28;5.39977e-31;12.771553;0.0;2.81778e-28;3.96373e-31;12.755934;0.0;13.166593614385222;0.0149820926476197;13.225776074944932;0.0030701720626034;12.821293793590485;0.0024359511044406;12.103593847393777;0.0016004995301655;13.03758390728082;0.0024978235107529687;3.324620544126575e-14;7.648557101677978e-17;12.621724415037539;0.00208872073191186;2.2327767000600262e-14;4.295377608950649e-17;12.39983092751981;0.0015272892727203472;1.5198348197980366e-14;2.137929458750531e-17
80.095831;-69.038193;0.065;4.658285524581884e+18;80.09587390575;-69.0382023115;0.0172;            ;            ;         ;0.0;            ;            ;         ;0.0; 2.16873e-16; 3.67675e-18;13.073389;1.0;2.00972e-16;2.3999600000000002e-18;12.615361;1.0;1.59316e-16;1.05554e-18;12.173154;1.0;            ;            ;         ;0.0; 1.45268e-28; 4.20393e-30;13.473873;0.0;2.69376e-28;3.41464e-30;12.816201;0.0;3.2584400000000003e-28;2.16891e-30;12.598175;0.0;;;;;13.045194206172948;0.0184069966793674;11.908121277165556;0.0071934896279745;13.591123003224588;0.03142026463687008;1.996762656298287e-14;5.778458045606781e-16;12.66637517635253;0.013762912338943702;2.1428165251273478e-14;2.716257951473348e-16;12.242074312132994;0.0072269678492221864;1.7575149835057084e-14;1.1698517765787817e-16
80.105058;-69.498871;0.049;4.658175058045257e+18;80.10509015413;-69.49887864696;-0.002; 1.78728e-16; 1.54605e-18;13.520618;1.0; 2.72681e-16; 6.03328e-19;13.439861;0.0; 1.64507e-16; 3.29853e-19;13.373439;1.0;1.07508e-16;2.00664e-19;13.2946;1.0;6.23671e-17;1.17985e-19;13.191411;1.0; 7.95518e-29; 7.20587e-31;14.460876;0.0; 1.73882e-28; 3.36223e-31;13.278663;0.0;1.55567e-28;2.8408099999999993e-31;13.412308;0.0;1.36125e-28;2.56777e-31;13.545856;0.0;13.228816580811898;0.0093919389204059;13.480179090597112;0.002402276113643;13.345246967638628;0.0021770097585396;12.92638088612036;0.0020539769544902;13.395911329544894;0.0020994092773972723;2.390072722158072e-14;4.621510109511929e-17;13.262478733859652;0.0019826635905037322;1.2374953164516738e-14;2.2597910031877447e-17;13.189753901294656;0.002048059397239142;7.342216739596693e-15;1.3849861434295099e-17
80.180023;-69.487755;0.11;4.658174366516111e+18;80.18010288125;-69.48776700399;0.0021; 2.09508e-16; 3.19558e-18;13.348098;1.0; 3.01683e-16; 8.05827e-19;13.330124;0.0; 1.81526e-16; 3.81611e-19;13.266555;1.0;1.18557e-16;2.23076e-19;13.188383;1.0;6.91876e-17;1.24964e-19;13.078729;1.0; 9.42102e-29; 1.49992e-30;14.277255;0.0; 1.92040e-28; 4.05000e-31;13.170822;0.0;1.7139e-28;3.18706e-31;13.307133;0.0;1.5072400000000002e-28;2.73791e-31;13.435243;0.0;13.056296542141396;0.0165604984115212;13.370439190289131;0.002900115514204;13.238360829160843;0.0022824767737621;12.813699097087335;0.0019610152554994;13.288068653366391;0.0022897477761249863;2.639661181509507e-14;5.566875539009322e-17;13.157308728731774;0.002018966350858535;1.3633631958362147e-14;2.5352239377570256e-17;13.079142605309466;0.0019722459677087452;8.129647572885012e-15;1.476755087861097e-17
80.265148;-68.048332;0.075;4.658734022222988e+18;80.26517354498;-68.04835065409;0.0083; 5.67189e-16; 6.95229e-18;12.266780;1.0; 5.53583e-16; 2.03169e-18;12.671042;0.0; 3.62044e-16; 1.10779e-18;12.516996;1.0;2.51408e-16;7.057200000000001e-19;12.372253;1.0;1.54065e-16;4.10225e-19;12.209542;1.0; 2.76878e-28; 2.97852e-30;13.106778;0.0; 3.60197e-28; 1.00226e-30;12.487950;0.0;3.59649e-28;1.00982e-30;12.502403;0.0;3.33139e-28;8.19319e-31;12.574135;0.0;11.974978570704094;0.0133083556962104;12.711359423406735;0.0039847310879218;12.488804537661354;0.0033221589372258;11.944509791221856;0.002890962480751;12.605197668216023;0.0030210967014741457;4.9510416506778795e-14;1.377643624130243e-16;12.3525752829634;0.0030485226826401698;2.860914930972045e-14;8.032857357018066e-17;12.218034938797409;0.002670249660190568;1.7968622533792495e-14;4.419186539481817e-17
80.313532;-69.444946;0.074;4.658176153190399e+18;80.31358994154;-69.44494228978;0.034; 2.18026e-15; 3.00797e-17;10.804829;1.0; 1.81488e-15; 9.79112e-18;11.381880;0.0; 1.03521e-15; 3.38607e-18;11.376332;1.0;6.6984e-16;2.07761e-18;11.308273;1.0;3.77129e-16;8.05108e-19;11.237574;1.0; 1.05845e-27; 1.48806e-29;11.650825;0.0; 1.12786e-27; 4.18999e-30;11.248657;0.0;9.73927e-28;3.48019e-30;11.420784;0.0;8.3657e-28;1.74501e-30;11.574445;0.0;10.513027351935218;0.0149792315220492;11.422196498783466;0.0058574525418382;11.348136777472176;0.0035513362417725;10.972544938083828;0.0023178671073834;11.365909910347515;0.004033500470425864;1.550285492698038e-13;5.759296997455228e-16;11.270956411014783;0.0038797243350242824;7.747337809855751e-14;2.7684012839239373e-16;11.218342917173347;0.002264748358971734;4.5122337982328055e-14;9.412115065391094e-17
80.325135;-69.513069;0.09;4.657987896191747e+18;80.32515871816;-69.51309260824;-0.0003; 1.11626e-16; 1.64612e-18;14.031682;1.0; 2.02120e-16; 5.99087e-19;13.764975;1.0; 1.77826e-16; 3.77927e-19;13.288912;1.0;1.41007e-16;2.4307000000000004e-19;13.0001;1.0;9.68525e-17;1.28516e-19;12.713522;1.0; 5.42491e-29; 7.97477e-31;14.876519;0.0; 1.49883e-28; 3.82775e-31;13.439922;0.0;1.95653e-28;3.45659e-31;13.163384;0.0;2.05202e-28;2.80555e-31;13.100247;0.0;13.739884663361266;0.0160110734181682;13.805293061713291;0.0032181399450818;13.260719774859362;0.0023074748723787;12.448492673402104;0.0014406904735623;13.557166953662518;0.0027727806073823773;2.0601975466995908e-14;5.2613846529488714e-17;13.013556147078072;0.0019181637429555912;1.5563690959504223e-14;2.7496280932933667e-17;12.74414465993214;0.001484433489565974;1.1068044513489226e-14;1.5132382864114237e-17
80.325806;-66.908684;0.042;4.660400229028201e+18;80.3258286877;-66.90869154988;-0.0019; 2.11454e-16; 2.42040e-18;13.338058;1.0; 3.75166e-16; 8.88012e-19;13.093441;0.0; 2.61356e-16; 4.74446e-19;12.870820;1.0;1.84615e-16;2.84139e-19;12.707532;1.0;1.15996e-16;1.16467e-19;12.517696;1.0; 9.60367e-29; 1.10192e-30;14.256408;0.0; 2.53100e-28; 4.65310e-31;12.871071;0.0;2.6257700000000003e-28;4.020239999999999e-31;12.843957;0.0;2.48447e-28;2.32812e-31;12.892614;0.0;13.04625830731272;0.0124278373073887;13.133757603428508;0.0025699204583029;12.842626737085672;0.0019709637406551;12.252662228667315;0.0010901448201624;12.988317533713577;0.00199606445450812;3.478953577588295e-14;6.395858906312167e-17;12.694130720408952;0.0016623390928439355;2.0887322356793614e-14;3.1979971144340873e-17;12.536514240696693;0.0010174098190042528;1.3400563616547878e-14;1.2557253726934696e-17
80.54487;-69.096001;0.084;4.65809399906186e+18;80.54492155503;-69.09601532965;0.0034; 3.21000e-16; 3.62332e-18;12.884837;1.0; 5.04551e-16; 1.17510e-18;12.771738;0.0; 3.16083e-16; 6.67546e-19;12.664397;1.0;2.11612e-16;3.93896e-19;12.559352;1.0;1.27049e-16;1.95251e-19;12.418868;1.0; 1.42872e-28; 1.56342e-30;13.825135;0.0; 3.25987e-28; 6.40113e-31;12.596298;0.0;3.04465e-28;5.598259999999999e-31;12.683258;0.0;2.7373900000000003e-28;3.99169e-31;12.78736;0.0;12.593035488687155;0.0122553573377701;12.812053607466378;0.0025286811723914;12.636205077263352;0.0022930017132888;12.153841634216793;0.0016685773183199;12.713547193531678;0.0021319680209221236;4.480812484777857e-14;8.798591115807095e-17;12.533428987697787;0.00199636528522137;2.421940459888401e-14;4.4532712787922543e-17;12.431256942216534;0.0015832316006016596;1.4764746138332117e-14;2.1530103314806776e-17
80.574008;-69.353386;0.092;4.658084348353245e+18;80.57403561064;-69.35340975656;-0.0053; 1.94432e-16; 1.91599e-18;13.429179;1.0; 2.85216e-16; 6.78077e-19;13.391065;0.0; 1.71460e-16; 3.52012e-19;13.328490;1.0;1.11641e-16;1.90585e-19;13.253644;1.0;6.47628e-17;1.0114900000000001e-19;13.150487;1.0; 8.68879e-29; 8.91080e-31;14.365101;0.0; 1.81159e-28; 3.70366e-31;13.234152;0.0;1.61724e-28;2.68159e-31;13.370161;0.0;1.41001e-28;2.1798e-31;13.507645;0.0;13.1373787109227;0.010699163259929;13.43138157352069;0.0025812463133687;13.300300875434468;0.0022290456835956;12.88545571921625;0.0016957440285948;13.351398109843124;0.002219706308885837;2.490097792028123e-14;5.090818335507967e-17;13.220336239643407;0.0018002889795684948;1.2864726616688019e-14;2.133135604365736e-17;13.15154315133632;0.0016784900668305684;7.605215078052331e-15;1.175725549970459e-17
80.590077;-69.404907;0.053;4.658081943170706e+18;80.5901025999;-69.40491881499;0.0023; 2.86852e-16; 2.92839e-18;13.006955;1.0; 4.73686e-16; 1.04955e-18;12.840275;0.0; 3.01109e-16; 6.51046e-19;12.717090;1.0;2.03296e-16;3.5453500000000007e-19;12.602876;1.0;1.22595e-16;1.78079e-19;12.457618;1.0; 1.27051e-28; 1.27119e-30;13.952554;0.0; 3.07720e-28; 6.15770e-31;12.658911;0.0;2.9201999999999997e-28;5.023669999999999e-31;12.728567;0.0;2.6428400000000004e-28;3.5800000000000004e-31;12.825522;0.0;12.715153364117144;0.0110839702865995;12.880589912750173;0.0024056747163815;12.688898582522892;0.0023475359858488;12.192587866973415;0.0015771182968891;12.776158587194937;0.0021726367568046055;4.2297257799109845e-14;8.463987532483383e-17;12.578740934114428;0.0018678105608373643;2.3229436982793126e-14;3.996199770130413e-17;12.469421454868403;0.0014707419340686924;1.4254768843398147e-14;1.9309558073650075e-17
80.629679;-65.371346;0.316;4.6605920594128e+18;80.62978770247;-65.37127086142;0.5407;            ;            ;         ;0.0; 2.58321e-16; 4.34063e-18;13.498601;1.0; 2.61525e-16; 2.95506e-18;12.870119;1.0;2.18217e-16;4.31335e-18;12.525977;1.0;1.79773e-16;4.60551e-19;12.041987;1.0; 8.66855e-29; 2.58907e-30;14.367634;0.0; 2.05819e-28; 1.61502e-30;13.095585;0.0;2.8652400000000003e-28;6.225800000000001e-30;12.749199;0.0;3.72545e-28;5.931899999999999e-31;12.452753;0.0;;;13.538917002547386;0.0182438870338039;12.841924896992063;0.0122681029700126;11.776958597247576;0.0027814905176948;13.212834237133615;0.008519552059860724;2.8290586581811354e-14;2.219905020496503e-16;12.599369912009104;0.023591658861328062;2.2792244373871033e-14;4.952463145245993e-16;12.09665178565241;0.001728778695997731;2.0094076292033427e-14;3.199507473102929e-17
80.637892;-68.277718;0.091;4.658705022601605e+18;80.63795574732;-68.2777273568;-0.0048; 2.74580e-16; 2.59165e-18;13.054428;1.0; 4.02289e-16; 8.34451e-19;13.017654;0.0; 2.44328e-16; 4.64227e-19;12.943966;1.0;1.60767e-16;2.66521e-19;12.85771;1.0;9.40963e-17;1.40244e-19;12.744868;1.0; 1.23134e-28; 1.17915e-30;13.986559;0.0; 2.56768e-28; 4.56398e-31;12.855448;0.0;2.32363e-28;3.78232e-31;12.976683;0.0;2.04288e-28;2.9430599999999993e-31;13.105092;0.0;12.762625817982492;0.0102478266263435;13.05797089165161;0.0022520965320866;12.915774823928706;0.0020629156753472;12.479838395189915;0.0016182144069437;12.972695650778544;0.0019298659972395338;3.529371600988508e-14;6.273360153710558e-17;12.82685498832199;0.0017673217173047205;1.848387667157304e-14;3.0087378977042017e-17;12.748991491547788;0.0015641578530190018;1.1018745809357058e-14;1.5874074855932002e-17
80.648671;-68.899925;0.063;4.658120456062787e+18;80.64871801575;-68.89992024996;0.0089; 1.09405e-16; 2.09986e-18;14.053502;1.0; 1.97818e-16; 5.47265e-19;13.788334;1.0; 1.80845e-16; 3.50801e-19;13.270635;1.0;1.5484e-16;2.47162e-19;12.898491;1.0;1.17968e-16;1.44691e-19;12.499389;1.0; 5.12746e-29; 9.91272e-31;14.937744;0.0; 1.46695e-28; 3.43713e-31;13.463264;0.0;2.1e-28;3.5375899999999993e-31;13.086551;0.0;2.42022e-28;3.08996e-31;12.921062;0.0;13.761705143526903;0.0208390295409113;13.828651768878744;0.0030036974597708;13.242441659171412;0.0021060982961395;12.23435922051206;0.0013316853485916;13.5805096179556;0.002543928887460588;2.0163773017159815e-14;4.724462943554349e-17;12.936724188847503;0.0018289950193287193;1.670495776449064e-14;2.8140615018135444e-17;12.564961519448056;0.0013861886288248297;1.3054016380170219e-14;1.6666413984708318e-17
80.743821;-65.801697;0.111;4.660555603758471e+18;80.74389324017;-65.80168824471;-0.0047; 1.84682e-16; 2.25316e-18;13.485040;1.0; 3.23638e-16; 7.53921e-19;13.253851;0.0; 2.19691e-16; 4.38761e-19;13.059367;1.0;1.53282e-16;2.63057e-19;12.909469;1.0;9.49315e-17;9.05333e-20;12.735274;1.0; 8.30146e-29; 1.05833e-30;14.414614;0.0; 2.16066e-28; 4.33653e-31;13.042835;0.0;2.1888100000000003e-28;3.69901e-31;13.041581;0.0;2.03587e-28;1.97373e-31;13.108824;0.0;13.193236647038336;0.0132462145044607;13.294167513928585;0.0025292435536848;13.031177259652743;0.0021684033617029;12.470243904017192;0.0010354337764201;13.160081816676774;0.0021791154665795494;2.969907482003922e-14;5.960721674365455e-17;12.891752265175976;0.0018348550485251655;1.7411418383092744e-14;2.942466943829929e-17;12.752723526259002;0.0010525967372264746;1.0980935752905581e-14;1.0645769289582505e-17
80.802722;-68.781891;0.177;4.658128431907383e+18;80.80273608865;-68.7819397982;-0.0014; 2.34315e-16; 2.45294e-18;13.226600;1.0; 3.68665e-16; 8.38781e-19;13.112421;0.0; 2.30552e-16; 4.05870e-19;13.006977;1.0;1.54485e-16;2.55482e-19;12.900984;1.0;9.25668e-17;1.39015e-19;12.762661;1.0; 1.04298e-28; 1.12639e-30;14.166810;0.0; 2.37879e-28; 4.34825e-31;12.938408;0.0;2.22185e-28;3.6139799999999996e-31;13.025313;0.0;2.00039e-28;2.9193e-31;13.127913;0.0;12.934797841071743;0.0113660916548211;13.152736513408849;0.0024702504972352;12.97878568890204;0.0019113594912435;12.49763163543623;0.0016305372823134;13.055657636268819;0.0019846444841030678;3.269735274923453e-14;5.97683124999933e-17;12.875485586167503;0.0017660188263257123;1.7674243051920728e-14;2.8748277743673273e-17;12.77181194612423;0.0015844858765292802;1.0789566166186837e-14;1.5745919800113593e-17
80.84795;-69.656616;0.073;4.657981681469343e+18;80.84789148477;-69.65661638835;0.0021; 2.62252e-16; 3.94757e-18;13.104304;1.0; 4.45037e-16; 1.12393e-18;12.908009;0.0; 3.00667e-16; 6.42571e-19;12.718686;1.0;2.09113e-16;3.8643e-19;12.572245;1.0;1.28569e-16;1.90134e-19;12.405961;1.0; 1.18880e-28; 1.74922e-30;14.024730;0.0; 2.97145e-28; 6.16113e-31;12.696877;0.0;2.98715e-28;5.49325e-31;12.703959;0.0;2.76653e-28;3.82036e-31;12.775861;0.0;12.812501047405206;0.0163431343509946;12.94832598723355;0.0027420000867653;12.69049351315755;0.0023203830111972;12.140929096891176;0.0016056387430522;12.814126829437782;0.00225121132888706;4.084368474170185e-14;8.468702194976914e-17;12.554129847464042;0.0019966256822682472;2.3762006945808673e-14;4.3697385352280095e-17;12.419760173140197;0.0014993161712360857;1.492191946857406e-14;2.0605995330237375e-17
