model,teff,logg,atmos,metallicity,av,lum_unscaled,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,Umag_MCPS,Bmag_MCPS,Vmag_MCPS,Imag_MCPS,Bmag_APASS,Vmag_APASS,gmag_APASS,rmag_APASS,imag_APASS,Umag_SMASH,Gmag_SMASH,Rmag_SMASH,Imag_SMASH,Zmag_SMASH,uvw1mag_SWIFT,uvw2mag_SWIFT,uvm2mag_SWIFT,Jmag_2MASS_flux,Hmag_2MASS_flux,Kmag_2MASS_flux,Umag_MCPS_flux,Bmag_MCPS_flux,Vmag_MCPS_flux,Imag_MCPS_flux,Bmag_APASS_flux,Vmag_APASS_flux,gmag_APASS_flux,rmag_APASS_flux,imag_APASS_flux,Umag_SMASH_flux,Gmag_SMASH_flux,Rmag_SMASH_flux,Imag_SMASH_flux,Zmag_SMASH_flux,uvw1mag_SWIFT_flux,uvw2mag_SWIFT_flux,uvm2mag_SWIFT_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.05,4.0635263384272684e+58,-38.02285857988843,-38.01660441315898,-37.9798729980842,-38.65129894376593,-38.23351958046523,-38.16399663636966,-38.11665065614409,-38.18651087002202,-38.14677987278667,-38.335183283218925,-38.032494708200126,-37.786366775525515,-38.20990494025223,-38.31443035160565,-37.9915652495449,-37.733513713289895,-37.592067585773016,-38.941811315254355,-39.00879285176794,-38.98405099900505,506464.48328946,182335.68591637994,66634.213136133,11802272.98470803,12205612.332690679,6710519.010993236,1629927.0497329037,12657002.394420678,6596838.068630395,10623397.926602872,4661115.804280145,2526000.893284368,14387043.395121727,9967843.599426957,4156440.996328912,2210254.7525903983,1409428.799555997,15176475.024354372,21571014.009895474,18285857.97070145
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.1,3.763303329451913e+58,-38.00826663297297,-38.007435990963685,-37.973971854828164,-38.57373852767387,-38.16689662784225,-38.1130370399804,-38.089635775988924,-38.119569759281916,-38.09614431602873,-38.27270268901373,-37.98807638080749,-37.752229692938755,-38.13437797631679,-38.25343927199848,-37.94888803369775,-37.70168937545061,-37.56847966774886,-38.827687423488875,-38.87430903522412,-38.84236379854711,499703.29866281373,180802.4479495918,66273.02837608686,10988577.845009988,11479167.446784485,6402834.443230488,1589872.1988475316,11900204.317506263,6296244.738741494,10029313.612029955,4474273.852893663,2447815.4226696,13420254.999455595,9423338.312009811,3996232.37086236,2146409.579535691,1379138.7915246019,13662222.529624885,19057987.346931703,16048722.290669562
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.15,3.491742213113141e+58,-37.99367617767772,-37.998268021008485,-37.968070851178915,-38.496185594927184,-38.100305629811245,-38.062089293480994,-38.06263879306844,-38.052658243774104,-38.04552074413394,-38.2102612054543,-37.94366538754931,-37.71810016754835,-38.058853343608796,-38.19249074815084,-37.90622149805849,-37.669874352546515,-37.544894707155876,-38.714008854638315,-38.74003416859495,-38.700919234074014,493033.0516439577,179282.1774651332,65913.8098609203,10231052.566433592,10796276.33030011,6109324.224016587,1550827.2445887034,11188962.331396146,6009414.661194343,9468792.909959825,4294950.518438159,2372066.4806855167,12518460.257007664,8908926.453417853,3842236.728444658,2084426.5140462567,1349503.421390901,12304102.128788428,16840969.43398281,14088431.22476795
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.2,3.245812575224638e+58,-37.97908721356209,-37.989100503284455,-37.962169987128235,-38.418640131613486,-38.03374666923012,-38.01115341116856,-38.03565970212999,-37.98577641410965,-37.99490917068521,-38.14785881001933,-37.89926172863068,-37.68397820539556,-37.98333103908007,-38.131584734091966,-37.86356564647329,-37.63806864703588,-37.52131270458683,-38.60077189793911,-38.60596964318428,-38.55972018467786,486452.5099572553,177774.76416381454,65556.5468404075,9525814.733669471,10154309.760070007,5829332.408464355,1512766.1066067908,10520516.937566375,5735714.724497022,8939920.568994725,4122842.0907582617,2298677.6422773018,11677288.043728039,8422925.667690756,3694211.69227346,2024250.7393878102,1320508.4630969863,11085496.383292684,14884740.838690246,12370379.309285736
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.25,3.0228244614298664e+58,-37.96449974018393,-37.97993343778245,-37.95626926266791,-38.34110212384745,-37.96721982835162,-37.96022940732596,-38.00869849769833,-37.91892436045296,-37.944309609251455,-38.0854954786011,-37.85486540420766,-37.649863812470514,-37.90781105968626,-38.07072118191189,-37.82092048267161,-37.60627226128066,-37.497733660625975,-38.48797274544183,-38.472116907821146,-38.41876950774571,479960.4581496375,176280.09868987012,65201.228623350864,8869250.632387605,9550798.250458313,5562233.539083671,1475663.3931290912,9892276.763441639,5474541.070720533,8440891.688612547,3957657.1740479344,2227574.894373994,10892661.339637665,7963748.69985553,3551924.395348884,1965829.0668448214,1292140.0013804333,9991610.221222224,13158312.104970096,10864324.922569515
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.3,2.820388636441459e+58,-37.949913757099495,-37.97076682449315,-37.95036867778969,-38.26357155777088,-37.90072518881313,-37.90931729622174,-37.981755174076206,-37.85210217251162,-37.89372207338756,-38.0231711855101,-37.81047641438727,-37.61575699471193,-37.832293402386796,-38.009900041772,-37.77828601026596,-37.574485197546416,-37.47415757584906,-38.37560750094439,-38.338477471512824,-38.27807003621592,473555.69735922734,174798.07262285193,64847.844577254524,8257996.6276429435,8983422.290710006,5307431.222840841,1439494.3824100925,9301808.26397993,5225317.737993529,7970005.302072897,3799116.185706791,2158686.5593222897,10160777.431901837,7529897.962632079,3415151.105290167,1909109.8869650401,1264384.4249495892,9009265.503897924,11634411.189241061,9543835.763185836
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.35,2.6363816017867985e+58,-37.935329263863444,-37.961600663407,-37.94446823248533,-38.18604841955275,-37.83426283162654,-37.85841709210998,-37.954829725344965,-37.78530993952622,-37.84314657663438,-37.96088590347979,-37.76609475922751,-37.581657758006905,-37.75677806414493,-37.94912126191585,-37.73566223275174,-37.542707458002155,-37.4505844508233,-38.26367218887775,-38.20505290610592,-38.13762457579243,467237.0450872185,173328.57846957594,64496.38412800238,7688921.834561094,8450003.1822576,5064356.774897998,1404235.004690641,8746826.057209652,4987495.366252363,7525658.335770498,3646950.8756646127,2091943.2207641986,9478089.45107773,7119960.416683488,3283676.864032631,1854043.1222753918,1237228.4198093626,8126719.331167947,10289033.532799417,8385805.26336858
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.4,2.4689147919042745e+58,-37.92074626002888,-37.952434954514274,-37.93856792674654,-38.1085326953893,-37.76783283716807,-37.80752880923027,-37.927922145365216,-37.71854775026018,-37.792583132518786,-37.89863960367183,-37.72172043873729,-37.54756610819072,-37.681265041927695,-37.88838478868055,-37.69304915350704,-37.51093904472023,-37.42701428610739,-38.152162763114895,-38.07184484895019,-37.997435902122064,461003.3349729096,171871.50965615956,64146.83675953404,7159111.991499622,7948494.438926572,4832467.925895289,1369861.8246517451,8225183.854514225,4760549.963286974,7106339.922771492,3500903.8653345644,2027277.6518801884,8841289.150714068,6732602.74614776,3157295.1418110495,1800580.1814247747,1210658.9627343742,7333503.281880187,9101047.054256829,7370030.810811255
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.45,2.3163074401357815e+58,-37.90616474514732,-37.94326969780502,-37.932667760565046,-38.03102437150411,-37.70143528516812,-37.7566524618076,-37.90103242777744,-37.65181569298953,-37.74203175455357,-37.8364322556815,-37.6773534528765,-37.51348205104656,-37.60575433270594,-37.82769056650844,-37.650446775792396,-37.47917995967625,-37.40344708225145,-38.04107511567544,-37.938855005559745,-37.857506757940044,454853.41657182394,170426.760520108,63799.1920135263,6665854.452128605,7476973.715281578,4611247.58978786,1336352.0243492757,7734865.94889726,4543981.7282623155,6710626.049591873,3360728.2053913604,1964624.74592175,8247290.846539834,6366566.812258733,3035807.504860683,1748673.9147103026,1184663.3148860177,6620281.123412618,8051845.303800226,6478845.832140728
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.5,2.17706266890399e+58,-37.89158471876871,-37.934104893269115,-37.92676773393253,-37.95352343414812,-37.635070254701205,-37.70578806405228,-37.87416056600267,-37.58511385549275,-37.69149245623758,-37.774263827543514,-37.63299380155598,-37.47940559230531,-37.53024593345434,-37.76703853795921,-37.60785510275069,-37.447430204748976,-37.379882839797105,-37.93040508529991,-37.80608515226576,-37.71783985018922,448786.15513692994,168994.22630248542,63453.439489074524,6206624.218690015,7033635.230512112,4400202.689389405,1303683.3866162323,7273979.226741108,4337313.930028183,6337174.516527477,3226186.951602793,1903921.4489601923,7693216.437121213,6020665.368873821,2919023.296289225,1698278.5709449179,1159229.0155703975,5978722.820267549,7125042.859104036,5696798.818380777
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.55,2.049846413277367e+58,-37.87700618044143,-37.9249405408962,-37.92086784684067,-37.87602986959974,-37.5687378241759,-37.654935630159876,-37.8473065532432,-37.51844232504057,-37.64096525105562,-37.712134285738045,-37.5886414846375,-37.44533673764535,-37.45473984115136,-37.70642864372232,-37.56527413740688,-37.41568978172018,-37.35632155927735,-37.8201484658697,-37.67353713885441,-37.57843784711892,442800.4314028832,167573.80314014,63109.56884237583,5779070.944103903,6616782.657276065,4198863.036909749,1271834.2789194349,6840745.670713942,4140091.8376547038,5984720.193015675,3097052.7579747573,1845106.6947804492,7176381.433132754,5693778.02467734,2806759.3295947663,1649349.7556255653,1134343.8761338848,5401392.9317154735,6306207.7761078635,5010373.26636739
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.6,1.9334688351974504e+58,-37.86242912971226,-37.91577664067572,-37.91496809928112,-37.79854366416487,-37.502438071324775,-37.60409517431112,-37.82047038248323,-37.451801188385765,-37.59045015247851,-37.65004359519713,-37.544296501933786,-37.41127549269228,-37.379236052779284,-37.6458608226299,-37.522703882667926,-37.38395869227463,-37.332763241216654,-37.71030101465063,-37.541212891183356,-37.43930337536942,436895.1413732418,166165.38805800313,62767.56978641349,5381006.835620618,6224822.446819245,4006780.266901086,1240783.6376580698,6433495.323486403,3951881.700753231,5652070.550612784,2973107.4865010995,1788121.3418511944,6694281.927299195,5384847.437721055,2698839.594326671,1601844.3903626872,1109995.973993396,4881651.716784051,5582626.549736304,4407743.287790338
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.65,1.826867927732293e+58,-37.84785356612647,-37.90661319259694,-37.90906849124551,-37.72106480417698,-37.436171073194444,-37.553266710671835,-37.793652046489576,-37.38519053175296,-37.53994717396312,-37.587991719311326,-37.49995885320853,-37.37722186301877,-37.30373456532422,-37.585335011669954,-37.48014434132253,-37.352236937999926,-37.3092078861309,-37.60085846033979,-37.4091144137698,-37.30043901704855,431069.19611066155,164768.8789614593,62427.432090645336,5010395.397401747,5856257.563463819,3823526.8191499137,1210510.9528917365,6050659.683801635,3772269.7772550634,5338101.457206478,2854141.8328378005,1732908.1123046733,6244582.441642551,5092875.728804215,2595094.9734050515,1555720.673532345,1086173.646798243,4413567.465435514,4943097.601479231,3878560.314408496
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.7,1.729095045578832e+58,-37.83327948922772,-37.897450196648904,-37.90316902272548,-37.64359327599719,-37.3699369061356,-37.50245025339288,-37.76685153781243,-37.318610440828486,-37.48945632895235,-37.52597861993668,-37.455628538176384,-37.34317585414426,-37.22823537577608,-37.524851145999946,-37.437595516041064,-37.32052452038647,-37.28565549452736,-37.491816510897536,-37.27724379234233,-37.16184730680692,425321.5215299513,163384.17462877365,62089.145580691504,4665340.953765304,5509681.603227935,3648694.969167694,1180996.2534861655,5690765.508207491,3600861.406430613,5041753.217056862,2739954.967249551,1679411.5328618665,5825104.59293947,4816921.100987027,2495362.971635555,1510938.0421142192,1062865.4867207354,3991838.7509925077,4377749.802617091,3413766.9171488406
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.75,1.6393021303215477e+58,-37.81870689855812,-37.88828765282045,-37.897269693712616,-37.566129066014255,-37.303735645793104,-37.45164581661004,-37.74006884878607,-37.252061000750125,-37.43897763087517,-37.464004257401946,-37.41130555650297,-37.309137471534825,-37.15273848112862,-37.46440915896075,-37.395057409375354,-37.288821440827384,-37.26210606690473,-37.38317086114822,-37.14560319634885,-37.0235307289187,419651.05819401296,162011.17470358722,61752.700138025175,4344078.898885196,5183773.272901316,3481895.9040438673,1152220.092664856,5352428.993413284,3437280.125035278,4762026.842175336,2630354.1902034655,1627577.8776406054,5433816.521277231,4556094.6532757385,2399487.4549730676,1467457.1346792353,1040060.3348727105,3611725.453747426,3877882.972547033,3005434.269663444
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.8,1.5567304272385402e+58,-37.80413579365824,-37.87912556110024,-37.89137050419852,-37.4886721606447,-37.23756736709615,-37.40085341444401,-37.713303971529626,-37.18554229609703,-37.388511093146654,-37.40206859051619,-37.36698990780488,-37.27510672060288,-37.07724387837939,-37.40400898209091,-37.352530023758554,-37.25712770061838,-37.238559603753075,-37.27491720013549,-37.01419488141178,-36.885491714374936,414056.7611126294,160649.779687482,61418.085699664545,4044966.622503398,4877291.207368586,3322758.8415308218,1124163.5339553987,5034350.315787909,3281166.8245677417,4497980.541412652,2525154.6020101374,1577355.1127863661,5068823.03030882,4309557.377217435,2307318.4001071095,1425239.7554919552,1017747.2758450994,3268987.541854369,3435827.6688050274,2646620.233408275
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.85,1.4807005152298464e+58,-37.789566174067076,-37.869963921476696,-37.885471454174755,-37.411222546332816,-37.171432144248435,-37.35007306100027,-37.68655689794781,-37.11905441087953,-37.33805672916801,-37.34017157657652,-37.3226815916497,-37.24108360670702,-37.00175156452978,-37.34365054514133,-37.31001336150503,-37.225443300957785,-37.21501610555388,-37.167051218219456,-36.883021191721866,-36.74773263799662,408537.5995439891,159299.8909326006,61085.29225786652,3766475.064720519,4589069.104346311,3170930.1903300826,1096808.137519605,4735308.505968509,3132178.947720328,4248726.414434371,2424178.78593727,1528692.8428673293,4728356.391273539,4076517.3258029013,2218711.653958035,1384248.8396941423,995915.6323679117,2959830.7153443997,3044821.915691731,2331245.4300491
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.9,1.4106034931641395e+58,-37.77499803932208,-37.86080273393807,-37.87957254363287,-37.33378020955075,-37.1053300507184,-37.29930477036907,-37.659827619731736,-37.05259742852898,-37.287614552326566,-37.27831317137631,-37.27838060755604,-37.20706813515179,-36.92626153658501,-37.28333377609022,-37.26750742481017,-37.193768242946405,-37.19147557277998,-37.05956861390544,-36.75208456236072,-36.610255815574924,403092.55679898744,157961.41063434363,60754.3098598215,3507180.856194493,4318011.156989836,3026072.749645389,1070135.9468566568,4454156.637916147,2989989.722191526,4013427.3385262485,2327256.504244374,1481542.2589771245,4410767.76607693,3856226.944694198,2133528.7026896835,1344448.4195363356,974554.960087863,2680858.124442693,2698902.807749806,2053985.0054950549
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,0.95,1.345893184981262e+58,-37.76043138895914,-37.8516419984724,-37.87367377256441,-37.256345136798515,-37.039261159229554,-37.24854855662532,-37.63311612835972,-36.98617143188768,-37.23718457599589,-37.21649332921345,-37.23408695499351,-37.17306031118746,-36.85077379155411,-37.2230586011584,-37.22501221575032,-37.162102527587486,-37.16793800589557,-36.9524651003953,-36.62138752154243,-36.47306350104602,397720.63004823413,156634.24182411545,60425.12860735305,3265759.003111831,4063087.766035606,2887864.946159238,1044129.4758690441,4189817.313033406,2854287.43011677,3791294.036884089,2234224.406609736,1435856.0884906999,4114519.207738013,3647980.556379263,2051636.449860267,1305803.5916259298,953655.0424611337,2429027.466054103,2392811.1778293406,1810174.0846333087
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12000,2.5,ap,-0.75,1.0,1.2860792425836084e+58,-37.74586622251262,-37.84248171506753,-37.86777514096089,-37.17891731460408,-36.97322554175079,-37.197804433828566,-37.60642241509803,-36.91977650319873,-37.18676681353575,-37.154712002899096,-37.189800633382745,-37.13906014000985,-36.77528832644996,-37.16282494482495,-37.182527736282644,-37.13044615578668,-37.14440340535623,-36.845736411854475,-36.49093269276338,-36.33615788370814,392420.8301317207,155318.28836214167,60097.73865661376,3040976.0791215547,3823331.5142774796,2756000.106676164,1018771.6962810627,3941278.4211598416,2724774.7114542755,3581582.317718623,2144925.7504427754,1391588.5464203286,3838176.1993203717,3451111.9884033054,1972907.003347904,1268280.4851608265,933205.8857586869,2201612.8438722123,2121907.741587397,1595725.1725610958
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12500,3.0,ap,-0.75,0,5.15000743014223e+58,-38.087615887304,-38.06711775986295,-38.02564455181659,-38.81546581929993,-38.39563153619155,-38.298817053974254,-38.201656093986834,-38.3551726305273,-38.2811275237378,-38.49152571021979,-38.15185633833422,-37.88602338103207,-38.3665701973471,-38.46841851334011,-38.10734113351184,-37.828272366638295,-37.667454570109776,-39.22476067743885,-39.35242384314999,-39.31552405521009,537590.9116644105,191019.196449397,69503.37519287728,13728794.546724087,14171125.831198119,7597737.38446423,1762667.277908169,14784122.978075162,7465774.773418986,12268752.916849263,5202769.013961928,2768829.0446657697,16620253.990889573,11486731.767616069,4624150.637670427,2411825.0102958535,1510768.5489371333,19694758.346199628,29602129.72141257,24814444.91315866
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12500,3.0,ap,-0.75,0.05,4.7546372695778926e+58,-38.073020692970495,-38.05794867546699,-38.01974305005126,-38.737853811737,-38.32896563592696,-38.24783175974475,-38.174607086807015,-38.28818239516806,-38.230464420120256,-38.42897770547556,-38.10741904609496,-37.851872894065,-38.2910497575519,-38.407350622582214,-38.064639957396224,-37.796427654577705,-37.64386961410311,-39.10974895209347,-39.21776086028902,-39.17351955978432,530412.6099047295,189412.82440443485,69126.61557235809,12781670.062527766,13327171.738529239,7249201.312570245,1719296.3432650045,13899509.423788164,7125406.450470995,11581937.534470068,4994127.528473646,2683094.365292156,15503490.250042597,10858487.192968411,4445816.188453411,2342113.3501947764,1478304.6832282664,17715196.185954817,26149161.31791454,21772222.630523212
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12500,3.0,ap,-0.75,0.1,4.398208509520695e+58,-38.05842699084012,-38.04878004363005,-38.01384168795072,-38.66024948521937,-38.26233149808972,-38.19685827399298,-38.14757601491093,-38.22122146151229,-38.179813269601624,-38.36646878577055,-38.0629890850428,-37.817729953891195,-38.215531692264506,-38.34632533030647,-38.02194945980786,-37.764592239709984,-37.62028761463597,-38.995184762761795,-39.083299391178144,-39.031752509839194,523330.8772594547,187820.03940005126,68751.90711118378,11899970.154323839,12533845.559954586,6916729.094250981,1677020.2654060007,13068179.731488623,6800630.554982569,10933964.271147326,4793885.355053009,2600032.467250904,14461796.776962733,10265005.976121513,4274401.404372522,2274436.119705264,1446542.3502253457,15941173.572183387,23103255.267751146,19107151.474262968
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12500,3.0,ap,-0.75,0.15,4.076519523722879e+58,-38.04383478047703,-38.039611864343506,-38.00794046550682,-38.58265282590095,-38.195729206102534,-38.145896611075344,-38.120562873572254,-38.154289921184755,-38.12917408581326,-38.30399893180615,-38.01856645551809,-37.78359456664131,-38.14001599826324,-38.28534259442209,-37.97926964487703,-37.73276612466701,-37.59670857228975,-38.881064658418076,-38.94904057423334,-38.890225771035986,516344.4048558599,186240.72585820445,68379.23859416383,11079169.544682292,11788089.439277377,6599577.009463761,1635810.7360287684,12286904.499817483,6490729.477767751,10322614.499929048,4601703.070325907,2519559.485303781,13490125.08941406,9704342.417331815,4109636.196662094,2208733.395413986,1415466.3066778171,14350672.347259533,20415952.653693072,16772015.342870247
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12500,3.0,ap,-0.75,0.2,3.785847028597945e+58,-38.02924406144379,-38.03044413759847,-38.00203938271138,-38.505063819958735,-38.129158842801985,-38.094946785334244,-38.0935676578395,-38.08738786538885,-38.07854688237265,-38.241568122696805,-37.974151157812265,-37.74946673839529,-38.06450267233042,-38.224402370884576,-37.93660051661759,-37.70094931198492,-37.57313248763737,-38.767385077780354,-38.81498559888614,-38.74894219108681,509451.90169327543,184674.76918950505,68008.59886769313,10315056.379477892,11087031.386274008,6297035.920079081,1595640.1950805297,11552651.178034041,6195018.783354625,9745797.542627182,4417255.018800297,2441594.2019036687,12583766.364174372,9174660.927358856,3951261.079126534,2144947.0345309996,1385061.6423124787,12924103.179316543,18044616.63508739,14725559.980764505
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t12500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,12500,3.0,ap,-0.75,0.25,3.522889750342479e+58,-38.0146548333014,-38.0212768633859,-37.99613843955622,-38.427482453592894,-38.06262049042849,-38.04400881109802,-38.06659036253667,-38.02051538489661,-38.02793167288334,-38.179176335973814,-37.929743192167834,-37.71534647518206,-37.98899171125237,-38.163504613705264,-37.89394207892666,-37.66914180410396,-37.54955936124325,-38.65414235798147,-38.68113570817859,-38.60790459713747,502652.09439725697,183122.0557847208,67639.97683941142,9603710.490341945,10427973.912384795,6008429.655176136,1556481.8105795549,10862572.003131727,5912845.669856751,9201543.222931517,4240228.752351396,2366057.9631191357,11738328.57482672,8674229.730004983,3799026.7496361015,2083020.621537823,1355313.772522497,11644030.34652671,15951726.816273876,12931734.556011718
