model,teff,logg,atmos,metallicity,av,lum_unscaled,J_mag,H_mag,K_mag,U_mag,B_mag,V_mag,I_mag,uvm2_mag,uvw1_mag,uvw2_mag,J_flux,H_flux,K_flux,U_flux,B_flux,V_flux,I_flux,uvm2_flux,uvw1_flux,uvw2_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,2.5,ap,-0.75,0.6,1.653457741921483e+58,-37.805188304760605,-37.863635386636815,-37.86547841945656,-37.651270372239665,-37.408430733909604,-37.5187859063736,-37.750656205912975,-37.19864750518783,-37.488340336904166,-37.29723074412423,414458.34175078594,158374.06521248416,59970.744749718004,4698445.86117648,5708526.657071754,3704007.1731664967,1163510.7149576808,3531457.1801232835,3979078.6201806166,4459084.65905541
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,2.5,ap,-0.75,0.7,1.4792665841845027e+58,-37.77604012149319,-37.84531037494459,-37.853679494097406,-37.49648813616693,-37.27597733063136,-37.417152467761866,-37.697089022626685,-36.92129905243017,-37.27067059732404,-37.03346739317916,403479.6279979043,155723.4654334866,59322.55832982908,4074190.5072093634,5052922.905791248,3373016.3288125535,1107499.4362196715,2735360.452008776,3256226.6348214336,3497360.312744014
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,2.5,ap,-0.75,0.8,1.3316390995495264e+58,-37.74689788207128,-37.826987171265344,-37.84188112677158,-37.341734956434635,-37.14365563289752,-37.315567137069216,-37.64359317496836,-36.64505603160637,-37.05459884398761,-36.77064877085925,392793.88308878324,153117.48193040508,58681.40791349034,3532970.902851173,4473155.47145038,3071738.997287021,1054253.7992009355,2120886.1461120034,2668615.001259757,2745446.142286898
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,2.5,ap,-0.75,0.9,1.2058752759363631e+58,-37.717761582808215,-37.80866577550495,-37.83008331741166,-37.18701072190174,-37.01146623252555,-37.21403002716597,-37.590168595416884,-36.369937738104305,-36.840090520706894,-36.50879504322098,382393.2312961599,150555.35944419017,58047.21679739539,3063729.1367904134,3960392.5316386404,2797495.955914055,1003633.9479846761,1646152.3936881819,2190194.044512679,2157105.7548935306
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,2.5,ap,-0.75,1.0,1.098189100400904e+58,-37.68863121999248,-37.79034618756609,-37.81828606594993,-37.032315321897855,-36.87940970949513,-37.11254125067771,-37.53681521302876,-36.095962509533315,-36.62711125536888,-36.247927914931964,372270.01016720966,148036.3555717038,57419.90911799111,2656881.6347763776,3506837.351924592,2547850.5905438955,955507.2573090825,1279027.6890731433,1800076.1905864486,1696385.6348454305
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0,3.702229637785613e+58,-37.9773062247754,-37.96621988641405,-37.93057324060055,-38.529187506262005,-38.213060053917054,-38.134346092498234,-38.06596942878306,-38.86154291128055,-38.7991061558708,-38.88887451110928,485655.21105776815,174067.56914249473,63676.23408830516,10546808.98688626,11977764.263909642,6529740.068455765,1555591.911377268,16334735.520961687,13307266.29609703,19315378.57657998
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.1,3.1783291183159333e+58,-37.94812020718336,-37.94788512502351,-37.918770684536504,-38.3742854545677,-38.079854291110266,-38.03240955580251,-38.01198408780183,-38.5779787315431,-38.57088001894722,-38.61990873645175,472774.0667588718,171152.78086076284,62987.786710885935,9144506.225279806,10594816.916557912,5944581.407508517,1480135.7211513564,12580167.83642724,10784459.727805672,15077068.735628942
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.2,2.7481324188571636e+58,-37.9189401545115,-37.92955217315103,-37.906968687132036,-38.21941378890757,-37.94677611474255,-37.93052035492583,-37.958070651717776,-38.29538475757082,-38.344454143626436,-38.351782516161265,460237.10048504104,168287.08162987104,62306.81466918864,7928875.409978871,9372645.384782407,5412097.332864425,1408432.9133654574,9697255.661418904,8754433.394705363,11777861.056741321
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.3,2.393104330095287e+58,-37.889766063245645,-37.91122103071971,-37.89516724832155,-38.064572393101365,-37.81382617701209,-37.828678604550234,-37.90422907362874,-38.01378387344754,-38.119799009296656,-38.0845078588935,448035.0479868856,165469.64004267027,61633.236445327624,6875036.929176173,8292437.571161364,4927525.703075015,1340292.335942207,7481841.299992346,7118131.209420466,9207814.548721146
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.4,2.0986042844021684e+58,-37.86059792984625,-37.892891697649404,-37.883366368039184,-37.90976115138404,-37.68100512025126,-37.72688441912963,-37.85045930301983,-37.733198572446454,-37.89688369393642,-37.818097810956054,436158.89621044166,162699.63885137526,60966.97141415783,5961431.233469997,7337595.859000571,4486536.695074816,1275532.7856401883,5777957.879633805,5796954.117902899,7204312.528306283
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.5,1.8530362335160645e+58,-37.83143575074854,-37.874564173856726,-37.871566046218824,-37.754979948408405,-37.54831357660735,-37.62513791288707,-37.79676128578468,-37.453650867827115,-37.67567615768528,-37.55256654569913,424599.87643684726,159976.2747251189,60307.93983345776,5169375.229361405,6493474.965109394,4085193.400705616,1213982.479892116,4466376.088055254,4728428.741477653,5641310.946022739
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.6,1.6471888324959828e+58,-37.8022795223625,-37.85623845925508,-37.85976628279404,-37.6002286692476,-37.41575216772512,-37.5234391998121,-37.743134964247766,-37.17516220162872,-37.456143519704355,-37.28792945265007,413349.4576106916,157298.7580116862,59656.06283421623,4482678.021222503,5747150.9875039,3719916.028416679,1155478.5571877672,3455889.305316225,3862813.969405935,4421047.705903928
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.7,1.4737225689348548e+58,-37.773129241073036,-37.837914553754615,-37.84796707769815,-37.445507199397476,-37.28332150443151,-37.42178839365826,-37.68958027718766,-36.897753352181645,-37.238252325110984,-37.02420322554851,402399.33985188464,154666.3125033366,59011.26241103367,3887308.0512773856,5087217.917918282,3387449.379075253,1099866.604433978,2676678.949559394,3160438.294815532,3467645.6403691527
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.8,1.3267704866985777e+58,-37.743984903240026,-37.819592457262246,-37.83616843086418,-37.29081542477886,-37.15102218642295,-37.32018560794063,-37.636097159861286,-36.621444341128395,-37.021968799256385,-36.761405948319634,391741.44814584806,152078.17520666897,58373.46141262298,3371104.7536287145,4503608.33703303,3084833.2953318506,1047000.2098113626,2075260.7826930033,2589607.267061317,2722173.485211703
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,0.9,1.201626828843364e+58,-37.714846505198395,-37.80127216968165,-37.82437034222488,-37.136153231739776,-37.01885480195543,-37.218630955933584,-37.5826855440291,-36.3462543408065,-36.80725908711305,-36.49955717789331,381367.9262071887,149533.5961164375,57742.58353241995,2923528.7615948883,3987435.4043201082,2809375.8116724202,996740.5397299486,1610633.3185367011,2124956.3837542706,2138830.1196687575
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11500_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11500,3.0,ap,-0.75,1.0,1.0945038141010476e+58,-37.68571404325822,-37.782953690913274,-37.812572811712734,-36.98152050705752,-36.88681992753787,-37.11712455066855,-37.52934535798122,-36.07220158289638,-36.594089476035116,-36.23867802263768,371271.1305120087,147031.83799326382,57118.55329929388,2535445.506869966,3530853.600904659,2558628.757418363,948955.9385635919,1251340.7158211863,1746152.5231788687,1681994.7241882582
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0,4.062512203146882e+58,-38.009655840625285,-38.00543939356203,-37.96799647772435,-38.71546106834535,-38.22542362609894,-38.15796695249505,-38.1138859052627,-39.06126218188857,-39.009897479920866,-39.052703638057466,500343.0820140021,180470.26967145212,65909.29488774114,12520754.64957879,12114937.843248121,6673355.138969802,1625781.8351284554,19633594.42119263,16158661.283403702,22461299.32506832
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.1,3.4814661481813946e+58,-37.980475004368806,-37.98710156979547,-37.95619460666259,-38.560260872818425,-38.09217718304063,-38.05607484181971,-38.05982486379119,-38.77786386397147,-38.78177405693662,-38.7833904253234,487074.69235828234,177447.76668078656,65196.745493930066,10853015.598561632,10715750.991121702,6075575.095898683,1546813.1313874377,15123088.310099514,13096522.946404606,17527080.862354603
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.2,3.0049727728759596e+58,-37.95130013327284,-37.968765554757276,-37.944393293851256,-38.405089846353306,-37.95905918379353,-37.95423025056024,-38.005835126945705,-38.49544618879789,-38.555421520777415,-38.51493612950977,474160.76668479416,174476.17501073322,64491.93267458941,9407668.73701256,9479281.34620855,5531584.572802896,1471776.8094715234,11659325.264004854,10632000.631729878,13687617.866516612
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.3,2.61232360842479e+58,-37.92213122377867,-37.950431348376306,-37.93259253922431,-38.24994788058564,-37.82607028985019,-37.85243329265,-37.951916653612635,-38.21403223266127,-38.33080859526913,-38.24735338026495,461591.76547333586,171554.63225648,63794.77206833037,8155023.752425271,8386482.7069516005,5036522.443520335,1400472.4383174386,8997209.552355872,8645096.064688474,10697807.339971602
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.4,2.287157593559098e+58,-37.892968272302284,-37.93209895057817,-37.920792342715465,-38.094834867633494,-37.693211152660375,-37.75068408178896,-37.89806939919278,-37.933644651491576,-38.1079026759752,-37.980655787022684,449358.4078213944,168682.29070268417,63105.18023758782,7069358.8100551255,7420551.797364099,4585968.731235769,1332710.0244777184,6949487.901731289,7040564.083649907,8367885.615520605
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.5,2.0165137083263446e+58,-37.8638112752345,-37.91376836128527,-37.908992704258154,-37.93975070009896,-37.5604824133013,-37.64898273144111,-37.84429331562061,-37.654305588843414,-37.88667011590297,-37.71485802167457,437451.66438222106,165858.31707192046,62423.07465845706,6128389.476071961,6566662.640618066,4175904.4133893354,1268309.4578220057,5373004.176398582,5742677.554726381,6550834.519305816
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.6,1.7900953103928266e+58,-37.834660228941,-37.89543958041675,-37.89719362378551,-37.784695271069644,-37.42788470214985,-37.547329354831916,-37.79058835138458,-37.376036582003294,-37.66707650312353,-37.449975900477995,425862.7504970621,163081.8922774488,61748.3737106481,5312808.798993599,5811732.555574924,3802674.9030514075,1207099.9872005149,4158240.22627174,4691124.798435819,5132675.173577079
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.7,1.5996980130654965e+58,-37.80551512976245,-37.87711260788853,-37.885395101230436,-37.62966847412005,-37.29541863855705,-37.445724064945956,-37.73695445154823,-37.09885846698356,-37.449086927227626,-37.18602646432832,414583.1195162662,160352.2111802501,61080.99666755132,4605889.0030192295,5144215.993218822,3462956.8692498025,1148919.7244240104,3221353.084739133,3837789.5530876922,4024982.587599744
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.8,1.4387640482884356e+58,-37.77637597401457,-37.8587874436133,-37.873597136525504,-37.47467020331288,-37.16308483052507,-37.344166974524626,-37.68339155777233,-36.82279128324102,-37.23266623204621,-36.92302805641352,403604.45630395575,157668.48235023223,60420.8636864072,3993136.529237368,4553922.884552546,3153728.089829908,1093615.1750066208,2498109.4134473316,3144219.655238064,3159109.232402839
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,0.9,1.3020345745401626e+58,-37.74724275798822,-37.84046408750053,-37.86179972960305,-37.31970035320023,-37.0308838743873,-37.242658196063964,-37.62989960833788,-36.54785417901908,-37.01777925257617,-36.66100039615035,392918.6709212448,155029.92783155278,59767.89579859224,3461993.270553492,4031858.5712617114,2872240.0586490533,1041040.7942040646,1939262.5657943801,2579633.9648560123,2481724.5599676264
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.0,ap,-0.75,1.0,1.1852779270071666e+58,-37.71811547794946,-37.822142539456436,-37.85000288039511,-37.16475881882468,-36.898816354491586,-37.14119784181261,-37.57647853816995,-36.274065318261556,-36.80439103455501,-36.399964648176535,382517.8924830149,152435.78291197584,59122.01490000626,3001577.8068030486,3570082.7419852605,2615993.0945196142,991058.5669615052,1507027.127267245,2119350.5615206,1951368.4521470559
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0,4.0311686985024823e+58,-38.00620598650053,-37.992631120902,-37.955425023726406,-38.60537805616443,-38.2609909762326,-38.177574016890965,-38.101686437664505,-38.98246673102453,-38.912291626210816,-39.012384535818654,498755.79843684385,178353.7964631792,65150.549627261986,11313508.319224775,12518379.993129859,6794962.484001926,1607616.591963482,18259195.348927297,14769406.232056879,21642490.447963525
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.1,3.4553723778123577e+58,-37.977019238310696,-37.97429555335072,-37.94362238882525,-38.45038862349044,-38.12776046320566,-38.07563194154615,-38.0476752548638,-38.69883631239143,-38.683705632159075,-38.74336734787205,485526.8575472174,175367.10443376107,64446.157735276494,9808475.857967082,11072760.97828636,6186004.521916085,1529600.4641243692,14061429.298974821,11965439.033608267,16892750.17332435
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.2,2.98361118535401e+58,-37.94783845559586,-37.955961795497586,-37.93182031257228,-38.295429664393,-37.994657485007764,-37.97373719165007,-37.99373592716998,-38.41617362660632,-38.45691360199277,-38.4751817784677,472651.39648110565,172430.71460949915,63749.41435828683,8503896.069928208,9795232.16109538,5631866.261484507,1455466.7069687657,10838380.491236556,9709834.46913081,13195508.523990246
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.3,2.595176456818772e+58,-37.91866363484378,-37.93762984726711,-37.92001879490194,-38.140501064269834,-37.86168269596033,-37.871889881874424,-37.939868409444045,-38.134501526453334,-38.231886133218836,-38.20783920884483,460119.9003725399,169543.77499937406,63060.236089374805,7373038.535767768,8666122.390752716,5127591.385804815,1385017.5245570696,8361718.700097617,7892250.089517524,10315471.97999538
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.4,2.2737275425616206e+58,-37.88949477251686,-37.91929970858057,-37.908217835748424,-37.98560270892104,-37.72883674056179,-37.77009012666317,-37.88607265294211,-37.85384248015929,-38.00859239783285,-37.941352019154856,447923.1123528206,166705.4481229081,62378.54043505594,6392741.767865204,7668076.484884368,4668673.545461716,1318065.4189635243,6457017.072163872,6425151.087479833,8070384.525918652
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.5,2.006336126860619e+58,-37.86033186505223,-37.900971379356015,-37.89641743504561,-37.83073448455168,-37.596120253167406,-37.66833804022975,-37.83234860533613,-37.57421848269575,-37.787000424322,-37.67573367644055,436052.0265042852,163914.9107617053,61704.24580523317,5542936.098755944,6785781.027039833,4251015.344532836,1254432.6434235896,4990939.848081142,5238977.7639839575,6318978.689993205
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.6,1.7827447977191782e+58,-37.83117490886181,-37.882644859508254,-37.884617592727146,-37.67589627777425,-37.46353385767096,-37.566633736554465,-37.77869621073561,-37.29565096504856,-37.56707737341185,-37.410998822541345,424497.8810078313,161171.35371524753,61037.27150326356,4806230.434377186,6005722.7983739,3870891.079292602,1193950.6850432435,3861493.6822028724,4278360.0943277925,4951684.31391989
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.7,1.594791003189131e+58,-37.80202390033241,-37.864320148948856,-37.87281830872635,-37.52108797561117,-37.33107816718852,-37.46497732938196,-37.72511540971034,-37.01816070216775,-37.34878980433157,-37.14716336113896,413252.15147892176,158473.9815609172,60377.53771613041,4167554.312117997,5315975.940759546,3524912.88498569,1136459.7754462657,2990606.1596102216,3499147.9626624123,3883459.359745932
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.8,1.4359588186191045e+58,-37.77287883582579,-37.84599724758617,-37.8610195829763,-37.366309465497,-37.198753783744685,-37.36336893221876,-37.67160613931406,-36.74176772038072,-37.13210392884792,-36.88424454304618,402306.5444867903,155822.0124181363,59724.96550472946,3613847.8525300017,4706014.417399611,3209999.9778037835,1081808.427826277,2318472.9365502284,2866077.6797224637,3048254.596852905
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,0.9,1.3010296032615156e+58,-37.74373971167878,-37.827676155325285,-37.84922141540978,-37.21156063528066,-37.06656129796164,-37.26180865833101,-37.61816833310909,-36.46649120511267,-36.916985850809375,-36.622261048720425,391652.99125180114,153214.67771656238,59079.47679425807,3133793.1880159983,4166546.7492807074,2923350.7080222378,1029852.9989555115,1799249.6407712903,2350935.56343266,2394737.0845455467
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+3.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,3.0,ap,-0.75,1.0,1.1858092642695146e+58,-37.71460652420332,-37.809356872068065,-37.837423805959304,-37.0568413732276,-36.934501288751385,-37.160296620742216,-37.56480192119194,-36.19234940980916,-36.70340178943252,-36.3612330668522,381283.6415160403,150651.22196828263,58440.99436471271,2717581.8126503094,3689370.3683809517,2662417.1664122664,980457.2747829343,1397766.7539979955,1931110.3931192318,1882984.0743926265
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.5,ap,-0.75,0,4.0432492478368285e+58,-38.009293459247836,-38.00012644647278,-37.96144423657729,-38.6563465925727,-38.253788490387336,-38.17298139130114,-38.10923815718583,-39.0079612410339,-38.94550423991876,-39.0238058715802,500176.112579371,179589.3127296799,65512.74080181381,11857270.160403471,12435611.219004879,6766280.738144202,1618837.170003103,18693018.63921411,15228182.797403906,21871358.97950811
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.5,ap,-0.75,0.1,3.466579383843908e+58,-37.980108815003916,-37.98178984438628,-37.949641887368266,-38.501299569272255,-38.120533958427195,-38.07105607667219,-38.055215246381856,-38.72438279632401,-38.717168278905156,-38.75467270817462,486910.4429793004,176581.76263325886,64804.45003910099,10279355.970467927,10999306.986845655,6159988.298540311,1540259.8802107002,14396206.286688501,12339958.438869836,17069566.954909522
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.5,ap,-0.75,0.2,2.993790584247967e+58,-37.950930136721624,-37.96345505104462,-37.93784009658859,-38.346282386240304,-37.98740729646265,-37.96917817489648,-38.00126396160543,-38.44177695090947,-38.49062054836119,-38.486382979847335,473999.2099841724,173624.86868445956,64103.849930115146,8911668.695156772,9730040.734653417,5608267.581167984,1465593.3623192236,11097003.498915436,10016006.662967328,13332347.11164715
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.5,ap,-0.75,0.3,2.604264805508374e+58,-37.92175742086737,-37.94512206637436,-37.92603886417253,-38.19129493096931,-37.85440916284007,-37.867347800275994,-37.947384258236795,-38.16016671962674,-38.26583077777373,-38.218948663588414,461432.87361158745,170717.77285587415,63410.85661066796,7726166.276644057,8608260.57947032,5106185.366058634,1394638.3651659878,8561732.020990958,8142892.408717455,10421563.656748293
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t11750_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,11750,2.5,ap,-0.75,0.4,2.2817221977098212e+58,-37.89259066388227,-37.92679089029879,-37.914238190054064,-38.03633709139784,-37.72154020601809,-37.76556506688283,-37.8935760880988,-37.87957472296584,-38.04276730430979,-37.95238273638252,449202.15254106896,167859.6317340858,62725.38713498484,6698551.7153013805,7616717.046115489,4649256.246802215,1327206.0111082445,6611878.004025984,6630607.295709657,8152794.859240859
