model,model_teff,model_logg,atmos,metallicity,av,J_mag,H_mag,K_mag,U_mag,B_mag,V_mag,I_mag,uvm2_mag,uvw1_mag,uvw2_mag,J_flux,H_flux,K_flux,U_flux,B_flux,V_flux,I_flux,uvm2_flux,uvw1_flux,uvw2_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.5,ap,-0.75,0.9,-37.51979829384992,-37.62910349151055,-37.66083567712824,-36.650842618437935,-36.682421583708894,-36.91464340754807,-37.34478844671892,-35.48312598680914,-36.036052986867254,-35.610799947882256,318658.0400962016,127606.06205321323,49668.64877279494,1869748.207098266,2924962.9770567296,2123316.9152105693,800614.1904153704,727353.1723147873,1044401.7243162341,943351.1850185716
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.5,ap,-0.75,1.0,-37.49067273185551,-37.61078961457211,-37.64903893728786,-36.49683177647033,-36.55053746773736,-36.81318750332023,-37.291640319084486,-35.20981471853118,-35.826442545668634,-35.35134021148285,310223.4732559305,125471.6923321125,49131.91018974953,1622477.895282404,2590399.376932392,1933893.0731530038,762366.9005297029,565484.6623152447,861040.1515283831,742830.119556102
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0,-37.781174348226365,-37.798442810594544,-37.77008725090279,-38.100514982117815,-37.851301255076464,-37.81634332930643,-37.832567438217765,-38.029626600359244,-38.04057595612769,-38.01212194223522,405392.11981420417,149144.4284250028,54926.63263974732,7106439.628598649,8583654.76341316,4871859.871195273,1254685.502981041,7591814.409860274,6617238.195484456,8613947.035212463
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.1,-37.75199833470397,-37.780110559299736,-37.75828587215439,-37.946119558584094,-37.71823853555099,-37.71448737341717,-37.77874248437704,-37.7465810505326,-37.81564198268231,-37.743387175540676,394643.4481145135,146647.3210081948,54332.84211169565,6164443.856056806,7593590.165388902,4435600.317419512,1194001.5718267846,5849616.07013806,5379020.240836914,6725247.789438371
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.2,-37.72282828297224,-37.76178011447551,-37.7464850516756,-37.791751957755764,-37.585304643303985,-37.61267902201062,-37.72498910375006,-37.464531868502405,-37.59255118081478,-37.47558623572899,384181.8790227532,144192.26227360807,53745.498457943606,5347451.584403096,6718519.734615546,4038583.4881357607,1136327.5763967133,4511362.134221092,4379926.854289909,5255183.853244368
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.3,-37.69366418945571,-37.743451476041486,-37.734684789400184,-37.637412061002024,-37.4525002227305,-37.51091838894446,-37.671307238095444,-37.18350253867684,-37.37127143104303,-37.20873800675071,373999.6871623348,141778.5401622738,53164.53138312594,4638856.119383097,5944999.5892134905,3677264.0170575576,1081510.6489084493,3482538.7546885856,3572357.8609509915,4110064.3626893563
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.4,-37.66450605055371,-37.725124643914036,-37.722885085261616,-37.483099750314985,-37.31982590784231,-37.40920558784075,-37.61769682565626,-36.90351609564915,-37.15176944355875,-36.942862744352006,364089.3565580338,139405.4547401114,52589.871361634185,4024259.502251541,5261167.188936509,3348418.1832094654,1029405.8572471999,2690923.682419576,2918462.8058967222,3217351.553126025
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.5,-37.63535386264043,-37.70679961800633,-37.71108593919311,-37.32881490831017,-37.187282321945375,-37.307540732083446,-37.56415780118467,-36.624595028169075,-36.9340110589116,-36.67798216870574,354443.57491891686,137072.31799035298,52021.449629153285,3491178.3957620235,4656554.267950233,3049114.6130304765,979875.7846834264,2081291.7075241837,2388090.6541448096,2520845.8403217895
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.6,-37.60620762206499,-37.688476398228296,-37.69928735112759,-37.17455741822686,-37.05487007731969,-37.20592393481591,-37.5106900959675,-36.34676118128375,-36.71796153686032,-36.414119553468076,345055.22807845165,134778.4536095393,51459.19817428799,3028789.181469257,4121922.0143009825,2776687.6614615996,932790.132255748,1611385.3656042882,1957181.0411253509,1976975.2919250324
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.7,-37.57706732515158,-37.67015498448668,-37.6874893209977,-37.02032716392838,-36.92258977490174,-37.104355308938686,-37.45729363785271,-36.07003565747359,-36.50358583033833,-36.151299809698884,335917.39458747004,132523.19680703242,50903.04973028687,2627707.0342314006,3649115.8374231043,2528713.226144472,888025.3425767293,1248846.9157004566,1606499.9544134405,1551934.343918035
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.8,-37.54793296819946,-37.65183537668496,-37.67569184873581,-36.86612402990224,-36.79044200397001,-37.00283496710724,-37.40396835127681,-35.794438717682105,-36.290848842066026,-35.88954956289437,327023.3404557286,130305.89410796482,50352.937766852134,2279794.4393557985,3230937.3842071244,2302986.7715026713,845464.2438883571,968880.9783886313,1320644.4854896276,1219475.965677176
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,0.9,-37.51880454748311,-37.63351757472342,-37.66389493427403,-36.71194790126022,-36.65842734183383,-36.901363021729935,-37.350714157293126,-35.519989683201025,-36.07971566192022,-35.628897221186726,318366.5140379972,128125.90315959291,49808.79648204588,1977995.2237714822,2861031.7448466457,2097503.360032624,804995.7132591587,752472.8173090484,1087258.0959503155,959206.9319894965
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ap_t10000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.75,1.0,-37.48968205925228,-37.61520157849914,-37.65209857754418,-36.557798663738325,-36.526546353526044,-36.79993958496602,-37.29753097360097,-35.246706839421535,-35.87015178372541,-35.36937303257019,309940.541060627,125982.59254097418,49270.560794279285,1716190.6974751917,2533788.03655719,1910439.506783684,766514.3578764438,585029.3821629555,896410.8384401614,755270.6934335601
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0,-35.748468471112346,-36.53732853356101,-36.70391711922099,-29.708392621281547,-31.68357465501925,-33.171695554628,-34.87916658705948,-19.57548907986203,-27.886426280104757,-25.13069772719564,62343.75429051506,46683.27580861085,20573.819346478755,3124.6625809058155,29280.709902565966,67582.72179518004,82636.99945481805,0.3152757551231162,574.1388002868413,60.62231419011053
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.1,-35.7196684280398,-36.51909906509188,-36.6921139094353,-29.554584029934652,-31.55984453381214,-33.07240936360295,-34.827048087106824,-19.372722857504165,-27.756900755711737,-24.981058778897825,60711.77556638538,45906.00883171144,20351.36944132976,2711.937584923818,26127.00048774832,61676.71038617896,78763.88684891765,0.26156768314637946,509.5733274820237,52.81738942100142
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.2,-35.690874084756395,-36.5008713943547,-36.68031125017891,-29.400801014459162,-31.43622631473635,-32.973174893586844,-34.77499995412627,-19.17068928187534,-27.627819799434313,-24.831517814742632,59122.82768967892,45141.75793512809,20131.33493466219,2353.7833359728265,23315.367526573198,56289.50297564251,75077.16873644332,0.21715541096486943,452.45386787565724,46.021476300881034
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.3,-35.66208543621797,-36.48264552108428,-36.66850914138194,-29.24704357325828,-31.312719737730855,-32.87399221183063,-34.72302207662582,-18.969356297646915,-27.49918080965245,-24.68207361344342,57575.76772534694,44390.30390435512,19913.68948850656,2042.9771413174833,20808.445384907052,51375.296491779314,71567.64645500823,0.18040038566934471,401.90065065321704,40.103554351704055
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.4,-35.6333024773611,-36.46442144501225,-36.656707582974285,-29.093311704617992,-31.189324535821747,-32.77486138541317,-34.671114340246085,-18.768693378666278,-27.370981070355256,-24.532725001834372,56069.48331936911,43651.431237678575,19698.407053299055,1773.253231344454,18572.978422464406,46892.35138434609,68226.58611987163,0.14995891657749613,357.14026256062175,34.94969748124324
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.5,-35.60452520310309,-36.446199165867085,-36.64490657488554,-28.939605406702537,-31.066040435238527,-32.67578248124967,-34.61927662779586,-18.568671481666165,-27.243217753557765,-24.383470850115266,54602.89187449063,42924.92808294725,19485.461864708806,1539.1758506488884,16579.365807995084,42802.629411996204,65045.6946232322,0.12472787844041623,317.4925118939302,30.460831919363187
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.6,-35.575753608342175,-36.427978683374064,-36.63310611704505,-28.78592467754991,-30.94286715553193,-32.576755566100175,-34.56750881928822,-18.36926299596265,-27.115887922007104,-24.234310067653393,53174.93974834456,42210.586175423385,19274.82844050292,1336.0291969071386,14801.25708694412,39071.46386475748,62017.096897828276,0.10380066623264166,282.3589474012977,26.550789970023853
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.7,-35.54698768795759,-36.4097599972553,-36.6213062093819,-28.6322695150674,-30.819804409692978,-32.4777807065782,-34.515810791977145,-18.17044169022748,-26.988988532153368,-24.085241599274614,51784.60147333533,41508.20077670032,19066.481577444032,1159.7219686719357,13215.192805416944,35667.25930423984,59133.31437702401,0.086431414133481,251.2128197440722,23.144620276111187
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.8,-35.518227436809646,-36.39154310722973,-36.60950685182489,-28.478639917027127,-30.696851904273316,-32.378857969159455,-34.46418242039458,-17.97218265728091,-26.86251643736143,-23.936264421984063,50430.87899769496,40817.57061466467,18860.396348223214,1006.7045810402748,11800.285137695424,32561.218167688876,56387.24458726493,0.0720058871546045,223.5903008817121,20.177120561216682
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,0.9,-35.48947284973987,-36.37332801301313,-36.59770804430256,-28.325035881061606,-30.57400933950666,-32.27998742019075,-34.412623576388064,-17.774462257720998,-26.736468391340367,-23.787377542064437,49112.800947134,40138.4978244857,18656.54809842624,873.8973663035122,10537.934034827198,29727.091821659942,53772.14181228632,0.060017768729213786,199.08280078620052,17.59156336572623
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+0.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.25,1.0,-35.46072392157113,-36.35511471431809,-36.58590978674319,-28.171457404659364,-30.451276409431255,-32.18116912589895,-34.361134129158685,-17.577258063085022,-26.61084105176798,-23.63857999250625,47829.42190652205,39470.78789061521,18454.91244353413,758.6283004795825,9411.574917323896,27140.953868974993,51281.59877174079,0.050049318452142375,177.33024175149933,15.338589232239933
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0,-35.72458867766282,-36.58072003676681,-36.70302655166941,-30.689643731399954,-31.994023372029847,-33.250760406964325,-34.87680167660704,-21.716245211504273,-28.431871204000277,-25.952028265279438,60987.528519854204,48586.75836625838,20556.950733738995,7714.425168205983,38972.75332487163,72687.81586436505,82457.19848738416,2.264607948004475,948.8441121749073,129.17091212149117
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.1,-35.69577267093701,-36.56250119398641,-36.69122418972749,-30.535231282886336,-31.86874345399843,-33.15126786619964,-34.824655330414586,-21.505061890372424,-28.293742654589302,-25.799333912787382,59390.17862982298,47778.26638029036,20334.699095979548,6691.73279867956,34725.5490743684,66323.06726894919,78590.49730838781,1.8643167381223145,835.4942151908381,112.22432070654045
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.2,-35.666962408154404,-36.544284108379436,-36.67942237977637,-30.380843585219512,-31.743581518592162,-33.0518267940175,-34.77257924123576,-21.294779252886784,-28.156135129395675,-25.64677598191633,57834.97156687084,46983.3038780223,20114.86056002348,5804.7498925045975,30944.562525278834,60518.50264442679,74909.96622490384,1.536054566496604,736.0383400007398,97.51329080991881
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.3,-35.638157884249196,-36.52606877967224,-36.66762112174677,-30.2264806367444,-31.61853737459738,-32.95243725901321,-34.72057329883718,-21.085362207592976,-28.019048055692238,-25.494351460052314,56320.78726507803,46201.64318465705,19897.40881422082,5035.450519647571,27578.249078190067,55224.5721806406,71406.41412529873,1.2666009972860528,648.732428418409,84.74108186333848
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.4,-35.60935909413572,-36.5078552075882,-36.65582041556917,-30.072142435768523,-31.493610822374375,-32.853099329648515,-34.66863739013841,-20.87677696642668,-27.882480723698215,-25.342057549916422,54846.53564817474,45433.060477906416,19682.31783502763,4368.205409910936,24580.80314655671,50396.13009522434,68071.1144425978,1.045215229758687,572.0561710461278,73.65062559833244
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.5,-35.580566032708525,-36.48964339184778,-36.64402026117375,-29.91782898055797,-31.36880165396516,-32.75381307425952,-34.61677139924688,-20.66899104900712,-27.746432280026244,-25.18989164674277,53411.15582063264,44677.33572244864,19469.561883837436,3789.462993814621,21911.51474623055,45992.04136265836,64895.78115945967,0.8631601110216399,504.68372217951895,64.01917583831752
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.6,-35.551778694842525,-36.471433332168466,-36.63222065849047,-29.76354026933341,-31.24410965320373,-32.65457856106466,-34.56497520749333,-20.461973277400283,-27.610901721975303,-25.037851318089437,52013.61528073923,43934.25260550613,19259.115503849072,3287.4729330452374,19534.19870576008,41974.82372150586,61872.546077429506,0.7133197580066327,445.4583193670876,55.653687798237115
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.7,-35.522997075393064,-36.453225028264825,-36.62042160744896,-29.609276300266075,-31.119534595828608,-32.555395858172886,-34.51324869346777,-20.255693762687965,-27.475887892639292,-24.8859342859693,50652.90915504433,43203.598473527156,19050.95351696755,2852.0464748580243,17416.688247167647,38310.32178124961,58993.937282651605,0.5898919202535488,393.37027780441576,48.3868259630767
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.8,-35.49422116919609,-36.435018479848495,-36.60862310797863,-29.455037071473775,-30.995076249597613,-32.456265033591826,-34.461591733055876,-20.050123884590864,-27.34138947680288,-24.734138411025004,49328.05945360415,42485.1642699491,18845.05102074082,2474.348721001427,15530.385630143246,34967.41033776241,56252.85874390963,0.4881401119807367,347.53790287127254,42.07351386233845
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,0.9,-35.46545097106816,-36.41681368662815,-36.596825160008606,-29.3008225810169,-30.87073437440473,-32.357186155236185,-34.410004199475885,-19.84523626529796,-27.207404997597298,-24.582461678505556,48038.1143454418,41778.74447402484,18641.383385328827,2146.718556895508,13849.863387332245,31917.724267937763,53642.57098236336,0.4041936149917764,307.19092697879717,36.5879512355853
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.25,1.0,-35.43668647580664,-36.39861064830957,-36.585027763467735,-29.146632826894447,-30.746508722399007,-32.25815929093618,-34.35848596331598,-19.641004738554535,-27.07393281388974,-24.430902185830927,46782.147453684236,41084.13704069689,18439.926250506876,1862.5125544421599,12352.510417189667,29135.412611731455,51156.6727556546,0.334885881177988,271.65613095211955,31.821034506393225
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0,-35.728899959227604,-36.574010219789194,-36.70407390098547,-30.52785453320061,-31.95101957172743,-33.25226095916444,-34.8785743595993,-21.335738002373926,-28.339563442410327,-25.81889436685894,61230.181507511974,48287.41957097138,20576.79044810253,6646.421678022908,37459.29232934077,72788.34421386926,82591.9364320534,1.5951081850530389,871.5087712354791,114.26445878368865
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.1,-35.700086661721386,-36.55578912679468,-36.6922712443032,-30.37354226673164,-31.82604395371733,-33.15277470291927,-34.82642623744211,-21.126200267518644,-28.20304794729301,-25.666774660231013,59626.624976647276,47483.81022242929,20354.318787607863,5765.845284853541,33386.379167917315,66415.1775017748,78718.78816585336,1.315149274184162,768.5383866499578,99.3260773283875
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.2,-35.67127909980961,-36.53756979875602,-36.68046913937354,-30.219255129961006,-31.701185793919304,-33.053340020698734,-34.77434842791,-20.917548405964894,-28.067043421769494,-25.514782364882183,58065.37070945888,46693.65061336135,20134.26267288196,5002.051168796541,29759.52927496106,60602.90810126637,75032.13010729042,1.0852112942330499,678.053175366236,86.3508001347946
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.3,-35.642477268432465,-36.51935223540096,-36.66866758612721,-30.064993120595297,-31.576444881528026,-32.953956981804026,-34.72234082053995,-20.709746852855993,-27.93154892036337,-25.362915009480762,56545.29452724884,45916.714372802904,19916.595765078175,4339.536307429481,26529.53833354865,55301.92504437594,71522.75470184021,0.8961767730336366,598.5024789696689,75.07916327930417
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.4,-35.61368116251038,-36.50113643645427,-36.656866584494594,-29.910756236280946,-31.451820997412632,-32.85462565537742,-34.67040330201398,-20.50276142630288,-27.796563348281854,-25.21117028738299,55065.30234748932,45152.77896096056,19701.29201375842,3764.8577583573324,23652.668160606,50467.02669297773,68181.91981004005,0.7406269533750579,528.5325329416698,65.28622164984179
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.5,-35.58489077694412,-36.48292240163769,-36.64506613440587,-29.756544474600076,-31.327313914230682,-32.75534611041015,-34.61853575619428,-20.2965593243891,-27.662085457288434,-25.059546039169245,53624.329372147884,44401.62560401825,19488.325653722935,3266.358641385572,21090.03524629586,46057.02700344945,65001.32466517924,0.6125177412981754,466.96095483695433,56.77692083234066
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.6,-35.55610610661491,-36.46471013067002,-36.63326623579093,-29.602357833066403,-31.202923396544428,-32.65611841575043,-34.56673806415873,-20.09110911294886,-27.528113842337536,-24.908040237208603,52221.33929806209,43663.039230062386,19277.671201872974,2833.9306044278715,18807.0681579758,42034.397110555175,61973.087097892814,0.5069190213839748,412.75460033034193,49.38209550576818
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.7,-35.527327146384515,-36.44649962326706,-36.621466888579384,-29.44819630912108,-31.078649200939303,-32.55694264011155,-34.515010104237035,-19.886380705507392,-27.394646938941154,-24.756650972008288,50855.3235487606,42936.80840609803,19069.303454109973,2458.8079108201136,16773.026001825634,38364.93904832369,59089.72195969072,0.41980463070369206,365.0103347012996,42.955008468003186
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t4000_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.25,0.8,-35.498553891095376,-36.42829087914163,-36.60966809270058,-29.294059900128598,-30.954491076144528,-32.45781885208014,-34.463351752047295,-19.682345336669066,-27.261683021238188,-24.605376440134272,49525.300527146705,42222.72527614569,18863.19748226738,2133.388934366175,14960.57102592374,35017.48871362029,56344.120681155604,0.34788289640860737,322.93832913043923,37.368356388151625
