RA,DEC,overall_mean,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,best_period,alarm_level_flag,std_amplitude,logT,logL
10.721161,-73.596092,14.51657894736842,14.525,13.495528421052631,13.495,0.0,7395.279028275378,487.8681260429913,0.0,7395.279028275378,525.7556850185192,0.0,7395.279028275378,562.9733484781736,0.0,0.6753999999999998,14.1797,14.8551,0.0502999999999982,1.0509399999999989,14.04832,15.09926,0.0783000000000004,1.443999999999999,1.6170383226441378,1.0,0.1035902087941938,3.772158795062264,4.2286998198547145
10.745516,-73.29184,10.36453911205074,10.362,13.861325581395349,13.861,0.0,2791.5396766037916,485.83769002227086,0.0,2791.5396766037916,523.6486723459751,0.0,2791.5396766037916,560.7946750683226,0.0,0.4835999999999991,10.1246,10.6082,0.0509999999999983,0.8726800000000008,9.92884,10.80152,0.0906799999999989,1.0990000000000002,1.2337532184029325,1.0,0.0582320952852696,3.7551044868497545,4.047491318443725
10.95191,-73.613548,7.965398322851152,7.306,14.217979035639416,14.241,0.0,480083.5037643137,489.89849782223706,0.0,480083.5037643137,527.8624719298451,0.0,480083.5037643137,565.1516453305468,0.0,9.1522,4.6088,13.761,1.1873999999999985,9.97392,4.3068,14.28072,1.3014799999999995,11.171,31.932964093772593,0.0,2.043028766317303,3.742655406560862,4.22889132912468
11.004765,-72.995163,5.638023206751055,5.6425,14.522736286919832,14.5215,0.0,3939.3338333981246,486.85291608829937,0.0,3939.3338333981246,524.7022069919153,0.0,3939.3338333981246,561.8840589920933,0.0,0.5635500000000002,5.3542499999999995,5.9178,0.1086999999999989,0.7927499999999998,5.24365,6.0363999999999995,0.153080000000001,1.1720000000000006,571.1333794468534,0.0,0.10104729365775,3.626836018459525,4.2994102806544126
11.045316,-73.212608,5.1206189473684205,5.111,14.627193684210528,14.629,0.0,2349.1735215458784,487.8681260429913,0.0,2349.1735215458784,525.7556850185192,0.0,2349.1735215458784,562.9733484781736,0.0,0.4695,4.8955,5.365,0.0992999999999995,0.74024,4.80706,5.5473,0.1555600000000012,0.9539999999999996,753.3181307772339,1.0,0.0703366902832369,3.7083514753632745,4.045361570691382
11.210925,-72.885483,4.276458947368421,4.264,14.822932631578947,14.825,0.0,2112.1918941780905,487.8681260429913,0.0,2112.1918941780905,525.7556850185192,0.0,2112.1918941780905,562.9733484781736,0.0,0.4628999999999994,4.0574,4.5203,0.1172999999999984,0.6975200000000004,3.969,4.66652,0.1752600000000015,1.0309999999999997,1.1650948280443685,1.0,0.0411442031415787,3.601686232985708,4.012325145431199
11.399051,-73.293671,3.436376842105263,3.435,15.061231578947371,15.060000000000002,0.0,3282.985123530868,487.8681260429913,0.0,3282.985123530868,525.7556850185192,0.0,3282.985123530868,562.9733484781736,0.0,0.5638999999999998,3.1544,3.7183,0.1790000000000002,0.88808,2.97918,3.86726,0.2834599999999998,1.1830000000000005,510.38891932520465,0.0,0.0856971411425142,3.608513883384824,4.194882744658059
11.476636,-72.93116,4.9374904862579285,4.93,14.666725158562368,14.668,0.0,2137.5403264346764,485.83769002227086,0.0,2137.5403264346764,523.6486723459751,0.0,2137.5403264346764,560.7946750683226,0.0,0.4561999999999999,4.7256,5.1818,0.0999999999999978,0.7324399999999995,4.6206,5.353039999999999,0.159399999999998,0.9290000000000004,1102.3752195635443,0.0,0.0695000000000001,3.629381872753489,4.015143088354291
11.510007,-73.350014,6.926809322033898,6.9295,14.299076271186442,14.298000000000002,0.0,3160.167581181626,484.8224477935998,0.0,3160.167581181626,522.5950809004801,0.0,3160.167581181626,559.7051964065645,0.0,0.5363999999999995,6.6394,7.1758,0.0843500000000005,0.8489200000000006,6.46611,7.31503,0.1333199999999994,1.2320000000000002,289.7725720699362,0.0,0.1662673750319045,3.640771902744108,4.274147188272226
11.554412,-72.935364,22.860783157894737,22.863,13.002429473684211,13.002000000000002,0.0,11991.1899124495,487.8681260429913,0.0,11991.1899124495,525.7556850185192,0.0,11991.1899124495,562.9733484781736,0.0,1.1051000000000002,22.3385,23.4436,0.0522999999999989,1.6165999999999985,22.06888,23.68548,0.0767799999999976,1.8199999999999967,212.8919179843404,1.0,0.2106676054831398,3.861014329013437,4.183608401776179
11.624906,-72.593178,,,,,,,,,,,,,,,,,,,,,,,,,,,3.866710599463775,4.173892574515667
11.642234,-72.821014,16.186156118143458,16.183,13.37732489451477,13.3775,0.0,5977.154344120638,486.85291608829937,0.0,5977.154344120638,524.7022069919153,0.0,5977.154344120638,561.8840589920933,0.0,0.7936500000000013,15.8056,16.59925,0.05335,1.2323399999999989,15.598,16.83034,0.081809999999999,1.4960000000000004,203.38737512325463,1.0,0.1457870631043616,3.88951225174364,4.105456507713361
