star_idx,RA,DEC,overall_mean,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,largest_amp_mag,best_period,alarm_level_flag,std_amplitude,logT,logT_std,logL,logL_std,binary,SIMBAD_maintype,SIMBAD_othertypes,teff,teff_std
695,82.66349,-69.119286,8.475510337652338,8.475146921487195,14.080035197592732,14.079350130416827,0,29542.85336654789,1990.7710845097274,0,29542.85336654789,2066.161093989667,0,29542.85336654789,2138.4951156812695,0,0.7375829056534133,8.105269299901712,8.842852205555126,0.09480103274047558,1.0936983014743502,7.936352868282527,9.030051169756877,0.13942912179476075,1.3100456859190865,0.16718217135315605,483.0283534088236,0,0.15455380946226802,3.738368258583776,0.005977135403626,4.036456521265658,0.0128437720259359,True,Variable*,*|MIR|NIR|V*,5474.8,75.34892169102356
696,82.67394,-69.192993,25.39499362844946,25.07917128509897,12.891037607208688,12.902000000000001,0,1095774.8246440263,2023.0090825122459,0,1095774.8246440263,2098.9980556011988,0,1095774.8246440263,2171.8931035224955,0,5.645944552032898,22.829751787699458,28.475696339732355,0.24002267479099615,7.288540516290588,22.25083015317847,29.539370669469058,0.3080095065147592,10.0448543759457,0.43205226914657224,416.8249035793174,0,1.2137202335142567,4.078239253809666,0.0724960368589859,4.271502660348102,0.0669729881916408,True,EmLine*,*|Em*|EmO|IR|LP*|MIR|NIR|PN|Rad,11974.0,1998.799389633687
697,82.684413,-68.60955,19.07367796819551,19.077573347912697,13.199147354047389,13.198973572127226,0,77405.1901316971,1996.81585620705,0,77405.1901316971,2072.31854142888,0,77405.1901316971,2144.758101958669,0,1.13532577884639,18.48627422115361,19.6216,0.06478804085593026,1.6452471667256816,18.184688977705324,19.829936144431006,0.09426062999318674,2.0284358953273056,0.11602642787277517,663.4045867869262,0,0.083148483544227,3.8376405125766935,0.0083235183726418,4.105670201211635,0.0060580803601198,True,Star,*|MIR|NIR,6880.825,131.87520379131172
698,82.71537,-67.028183,32.49297775165861,32.49144388805901,12.620676861464752,12.620534634010793,0,70413.97201443996,2600.992322938948,0,70413.97201443996,2687.0059315111807,0,70413.97201443996,2769.291021653134,0,1.496432217430602,31.740397134378767,33.23682935180937,0.04990698522229309,2.0754633061855934,31.432127623267487,33.50759092945308,0.06937528977587526,2.4891381792838274,0.08300000000000018,422.14682873046155,0,0.09278736038342263,3.8191917510420126,0.0090695294516648,4.31691460108364,0.0075796113395793,True,Star,*|MIR|NIR,6594.65,137.71847189102849
699,82.717271,-68.693733,36.51645944350571,36.51648393279037,12.49392872461331,12.494,0,124202.60313604538,1983.7187642180986,0,124202.60313604538,2058.977100648911,0,124202.60313604538,2131.1877896102733,0,1.609664131476329,35.73233586852367,37.342,0.04736210106274363,2.242108058368025,35.42328923637469,37.66539729474272,0.06699999999999662,2.8029773010027554,0.08245406215873885,117.40625960835305,0,0.289797439846032,3.9761114413516823,0.0768298186652444,4.305102344768473,0.0490647271822689,True,Star,*|IR|MIR|NIR,9464.8,1674.39122071277
700,82.751967,-69.18647,61.34567476274173,61.34076692641487,11.930839367178825,11.930873468296614,0,803117.2026558749,2434.8974763524475,0,803117.2026558749,2518.1556611446135,0,803117.2026558749,2597.8596954162736,0,4.152381858216472,59.256897551327015,63.40927940954349,0.07319701999070993,6.03298526043524,58.01792865077378,64.05091391120902,0.1070113329084954,7.8021179149677735,0.1381208652491388,590.626981649036,0,0.1367881308381513,3.924479584046389,0.0647424846905308,3.986049938763685,0.0292862150415006,True,,,8403.875,1252.8083390427284
701,82.791314,-67.030815,10.746455209832146,10.75,13.822194040193942,13.821722320830128,0,162801.70772702864,2600.992322938948,0,162801.70772702864,2687.0059315111807,0,162801.70772702864,2769.291021653134,0,0.8438861629926784,10.318989605486703,11.162875768479381,0.08527767916987372,1.168357682201263,10.153962317798737,11.32232,0.1185879731761883,1.472216032645198,0.1485247507508074,373.0974762703819,0,0.09352723473428302,3.6530653112568623,0.0018792963554334,4.151543549751833,0.0078546839065209,True,,,4498.475,19.46597993937115
702,82.840846,-70.957069,18.30583041292564,17.162706992446633,13.296125280587106,13.31380248483677,0,6225163.28665752,3043.7507061867154,0,6225163.28665752,3136.7064502527373,0,6225163.28665752,3225.494529650706,0,16.984792439104968,11.064885304180233,28.0496777432852,1.0104847301155395,18.58371673951231,10.656067265705184,29.239784005217494,1.0960482971425343,20.855020620712235,1.2288623807366381,52.51982784397879,0,0.9805862879276523,3.7179013165964743,0.0171052891788962,4.35071781896908,0.0173210456746082,False,ClassicalCep,*|cC*|Ce*|NIR|s*y|V*,5222.775,205.70622104107596
703,82.869474,-71.389946,14.284763569492018,14.281,13.512986733604741,13.513213719306092,0,31792.339430070515,2975.338275253395,0,31792.339430070515,3067.2560331756113,0,31792.339430070515,3155.071773941483,0,0.6711756502209116,13.953,14.624175650220911,0.051242151848214235,0.9465362709261296,13.820136543578348,14.766672814504478,0.07179349732933993,1.1211812673072519,0.08527002401726058,321.64601179866816,1,0.030614712741161378,3.822040519335362,0.0218457032372056,3.957176829342316,0.0065721458180855,False,,,6638.05,333.90447361483496
704,82.910079,-67.469894,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8691862338053578,0.0282429044259329,5.13551701875658,0.0173967885083652,False,,,7399.225,481.184111723361
705,82.956683,-71.060585,20.78517100739649,20.782696234786766,13.105770288245264,13.105908041129293,0,55548.29674003079,2801.266965445865,0,55548.29674003079,2890.4885098599507,0,55548.29674003079,2975.7785807374526,0,0.9076866053414925,20.34435,21.25203660534149,0.04697549766714282,1.3235490546753894,20.132664807800445,21.456213862475835,0.0691793146809534,1.4978236937183702,0.0790919588707073,320.9848029935456,0,0.052722203098924114,4.025424665429406,0.0676557386705742,4.105642039835448,0.0621962801642792,False,BlueSG,*|EB*|MIR|NIR|s*b,10602.9,1651.752581351093
706,82.982888,-69.023308,19.02870780458591,19.0224713967497,13.201626538927336,13.202,0,122027.39378089565,2970.30776207275,0,122027.39378089565,3062.1487259614896,0,122027.39378089565,3149.8925297150026,0,0.8377770172514012,18.62880828610986,19.46658530336126,0.04751720096045098,1.2317664945888254,18.41515591855266,19.646922413141485,0.07000560226422614,1.4550052826799025,0.08300000000000018,1071.6344615741025,0,0.0011448004048109084,3.9692644420514345,0.0801820703910189,4.0198401448892485,0.0532885701787024,False,Star,*|MIR|NIR,9316.75,1720.1146582422928
707,83.015543,-66.657982,33.6078821910634,33.581,12.584091925940017,12.585,0,48187.98372147702,1260.7445575343131,0,48187.98372147702,1320.968122720708,0,48187.98372147702,1379.097445155877,0,1.5909000000000049,32.850699999999996,34.4416,0.05200000000000138,2.399178764003139,32.42005665010971,34.819235414112846,0.07761999999999958,2.8843804499651142,0.09300000000000175,391.92244365129807,0,0.2348302676415866,3.8860463330767314,0.0067236121234065,4.245439964913408,0.0088977386769543,False,Star,*|MIR|NIR,7692.125,119.0870873562705
708,83.069673,-66.395912,11.956975223873915,11.96,13.706294460952293,13.706,0,17454.790120340676,1260.7445575343131,0,17454.790120340676,1320.968122720708,0,17454.790120340676,1379.097445155877,0,0.9119617456755869,11.512260832516068,12.424222578191655,0.08303589226824215,1.2866214194987489,11.340303232822531,12.62692465232128,0.1166374679369131,1.5654365074545602,0.14199999999999946,745.8676249144818,0,0.06306317022599789,3.6298095570943594,0.005861955208055,4.037627143766106,0.0072465244905491,True,,,4263.925,57.552970166621286
709,83.086202,-68.846603,16.582121134314864,16.578,13.351049197246637,13.351301951703565,0,49241.36347018192,2983.3870424103293,0,49241.36347018192,3075.4275350692083,0,49241.36347018192,3163.358247972741,0,0.7223900725669452,16.22277232829382,16.945162400860767,0.04718798033651339,1.0364090692020724,16.077055883045922,17.113464952247995,0.0678143364051138,1.2350000000000012,0.08099999999999774,855.0778201949703,0,0.012672705838083546,3.8212891177053856,0.0186133418920428,3.994478098072957,0.0063290117405484,True,,,6626.575,284.0070762762787
710,83.117512,-69.606491,15.28454905336866,15.288704852104436,13.439523654009726,13.439,0,39011.12092168923,2977.350473258157,0,39011.12092168923,3069.2989305055467,0,39011.12092168923,3157.1434289517124,0,0.6838949234289711,14.93575045620899,15.61964537963796,0.04844339201661896,0.9532124369359174,14.797306919683184,15.750519356619101,0.06780230191897552,1.1610466388187852,0.08302731770010574,149.04586100293568,0,0.08990496341239801,3.772549064918772,0.0154736493867944,4.052963679364678,0.0071684889793511,False,Star,*|NIR,5923.1,211.03646604319357
711,83.150667,-69.017799,24.694782406039845,24.69212848990148,12.918621424290171,12.918883466175828,0,65283.93975297165,2970.30776207275,0,65283.93975297165,3062.1487259614896,0,65283.93975297165,3149.8925297150026,0,0.9126546720951794,24.252027535499742,25.16468220759492,0.04016929115108958,1.3221473484871282,24.071693975162937,25.393841323650065,0.05799999999999983,1.5803793670553148,0.06967909230785452,332.1225432606347,0,0.10028874584267138,3.93830202304078,0.0085040787390967,4.037001123587122,0.0095005213967689,False,Star,*|MIR|NIR,8675.65,169.8810686921883
712,83.15235,-70.806839,49.001445151867024,48.97977848622063,12.174638068097709,12.175000000000002,0,262894.1937741847,2993.447908376258,0,262894.1937741847,3085.641585476637,0,262894.1937741847,3173.7157944591713,0,2.0757563112464936,48.02139266167332,50.09714897291981,0.045530280546566715,3.0021344891186246,47.54682406002371,50.548958549142334,0.06635352055381105,3.6141544676432957,0.080216444064094,881.7709489959262,0,0.06193664406418153,3.857371701802335,0.0133579961013603,4.444408613166123,0.0083569335969974,False,Star,*|MIR|NIR,7200.65,221.47703605565977
713,83.187091,-66.874779,40.429791916836244,40.439,12.3834396730924,12.383124641293099,0,71132.40319181449,1262.763353972875,0,71132.40319181449,1323.034221171649,0,71132.40319181449,1381.2078418150215,0,2.10550184995558,39.38231820588974,41.48782005584532,0.05687535870690219,2.825905857873309,39.067800000000005,41.893705857873314,0.0756498565172361,3.708999999999996,0.0990000000000002,329.8075637588441,0,0.5169297813743228,3.935635721411262,0.0198939001210348,4.317593598709051,0.0182583521064759,True,Star,*|MIR|NIR,8622.55,394.9765784195311
714,83.242337,-67.555969,40.84798439724098,40.857,12.37230593118978,12.372,0,76064.39240480808,1262.763353972875,0,76064.39240480808,1323.034221171649,0,76064.39240480808,1381.2078418150215,0,2.3213376497954386,39.681,42.002337649795436,0.06185340177337828,3.29231286497798,39.158293990360605,42.450606855338584,0.08759999999999835,4.078000000000003,0.10900000000000176,278.07114859305955,0,0.4433764465567605,3.983611630002166,0.0733600557159518,4.32140021595628,0.0509279950479166,True,BlueSG,*|MIR|NIR|s*b,9629.675,1626.6232336884286
715,83.25456,-69.374802,74.62848409756288,74.63814374532318,11.717919481563081,11.717718639809844,0,460485.9218496298,2438.924455050774,0,460485.9218496298,2522.250537547406,0,460485.9218496298,2602.018172345253,0,3.4128417314200163,72.94175826857999,76.3546,0.04971863980984459,4.794041437638256,72.26923236407175,77.06327380171001,0.06958886492811267,6.102957543494043,0.08877984436326436,313.81667399154964,0,0.4784098110262658,3.923739960848981,0.0429080269132208,4.594242319784255,0.0199309508698502,False,Supergiant,*|MIR|NIR|sg*,8389.575,828.8848348081897
716,83.291798,-67.733246,30.145157722489234,30.168461254405567,12.703229734485966,12.701277750467945,0,945352.8309019834,1864.8222609027164,0,945352.8309019834,1937.8243987837106,0,945352.8309019834,2007.9218204783892,0,4.74810279953801,27.76726910348424,32.51537190302225,0.17143153962351398,6.311202378762982,27.026851777240783,33.338054156003764,0.22780498279480277,7.6814296982133,0.27727775046794356,807.0582394664475,0,0.5459476299450053,3.7196958087174568,0.0031052944271365,4.576901930338945,0.0073540287797921,True,LongPeriodV*_Candidate,*|Em*|LP?|MIR|NIR,5244.4,37.49853330465073
717,83.371852,-67.338905,7.6883354943179185,7.695488550996562,14.186052758014775,14.184812252098899,0,13812.21437100874,1257.7163343685477,0,13812.21437100874,1317.8688748152244,0,13812.21437100874,1375.9316828341944,0,0.8149952536466429,7.279,8.093995253646643,0.11518774790109987,1.104122738145187,7.121527261854813,8.22565,0.15664999999999907,1.4239999999999995,0.20199999999999996,464.8020663657229,0,0.188251235461804,3.6437289578035728,0.0120818169074617,4.267197859508975,0.0066697494246086,False,,,4402.8,122.4833049848019
718,83.400133,-67.500008,23.74494099171235,23.742182648644928,12.961212342837545,12.961287531028038,0,13589.458528540166,1243.584170432419,0,13589.458528540166,1303.4041153063501,0,13589.458528540166,1361.1554497643274,0,0.9448997625335096,23.282,24.22689976253351,0.043676845523364705,1.3976333257184805,23.070455528952486,24.468088854670967,0.063939618484115,1.7636071791210597,0.08100000000000307,414.3037526540975,0,0.15697872041459907,3.8395534609966906,0.0220320342348025,4.06559840198577,0.0076361460073111,True,Star,*|NIR,6911.2,350.609554918288
719,83.401523,-69.386848,9.25986394091718,9.31796097178513,13.988777324792778,13.977000000000002,0,464465.25618161744,2990.4296594066127,0,464465.25618161744,3082.5774084027817,0,464465.25618161744,3170.608594057564,0,3.009593109139101,7.66825,10.6778431091391,0.3592499999999994,4.410194835294437,7.0626394094365175,11.472834244730954,0.5268321266422369,5.190824657944673,0.6220000000000017,87.05550321835797,0,0.9331363519725061,3.7320980976818903,0.0157748876580125,3.992860971468374,0.0145692598784883,True,AGB*,*|AB*|Em*|IR|LP*|MIR|NIR|V*?|Y*?,5396.325,196.01082718819384
