RA,DEC,mag_amplitude_1,logT,logT_std,logL,logL_std
74.147677,-68.25647,0.1344119283637681,3.680136000399677,0.0086690345016705,3.945343442054257,0.0068902998964182
74.182526,-67.488174,0.0858683297837838,3.9474802859548017,0.0177412989613558,3.90809437134908,0.0181122520892286
74.213229,-66.530151,0.0901290471931179,4.06302545252849,0.0678533206605911,4.269095384088822,0.0630131279306934
74.231543,-67.486946,0.1862819764633556,3.628294396845851,0.001551407370283,3.921290038310632,0.0081063719970741
74.286438,-66.866669,0.166214322351502,3.643879358551041,0.0119818073094215,3.9529546263027138,0.0072760454898718
74.290445,-67.022011,0.0798928104978298,3.912962967381715,0.0239983378968771,3.8047007662078656,0.0128913596847312
74.320065,-68.410988,,4.066332449049892,0.0315222639469653,4.948518815770358,0.0316520114731001
74.353067,-68.844727,,3.635888196227309,0.0122657442010926,3.766199825231312,0.0179901073993973
74.432613,-66.857719,0.06910982926534,3.8821173739464423,0.0079930261192679,3.924053149931413,0.0072180809177847
74.447295,-69.391327,0.0548933552229584,4.0893521816641645,0.0688004007113795,4.134264258153952,0.0552464154000335
74.467946,-69.392502,0.0459999999999993,4.146128035678238,0.0,4.729333232338307,0.0250512222094907
74.489212,-69.538612,0.1007078828445529,4.030037770865027,0.0685664108065413,4.322763596366141,0.0634918489314176
74.527298,-67.241653,0.0450143196317966,3.906048021657268,0.0244722855759451,3.863785633615663,0.0170402527472787
74.537554,-67.306412,0.0746696609066006,3.9156570112504903,0.0206255514039715,3.9363455213152143,0.0121343760064208
74.636575,-70.346024,1.501357601347669,3.7050143837604024,0.009618276028306,3.9275469271417993,0.0081913506137983
74.668893,-70.527405,0.0774483833134382,4.029963802436367,0.0139423750330577,4.163041389505595,0.0233263654542974
75.04305,-67.152191,0.0926686690295177,3.916584217355152,0.0142394456194232,3.843190518906427,0.0093865676134716
75.133394,-67.940735,0.0866768692142265,3.935298129387029,0.0440279211741126,3.9450471365311057,0.025937485118541
75.136946,-70.496994,0.0801556097361189,4.02229637179785,0.0113309170433721,4.326610907200869,0.0201351483047503
75.206554,-68.434021,0.0780373658648621,3.929059845693381,0.0289061379309427,3.965099839378035,0.0182752808083506
75.229871,-66.637321,1.293681239798664,3.699330319245987,0.0027890569097375,3.9637498287323862,0.0087818154972122
75.24744,-66.644096,0.1040951328389852,3.9265816543547944,0.0148708347014494,3.87628010529643,0.0122244731283937
75.343363,-70.258026,0.0797538520408132,4.088409873801683,0.0202997680929592,4.306111880783938,0.0338873103844783
75.461606,-69.414696,0.0869020571232788,3.929164661291712,0.0212934598686129,3.8544703667161624,0.0136143272816529
75.767477,-70.950439,0.0807107836183593,3.8926899573746514,0.0076925637959487,3.914702029850767,0.0062545442044271
75.956276,-68.934052,1.0900222468549536,3.6793461179854976,0.0072858889200255,3.867302467901181,0.0105360449054189
76.021395,-69.018661,0.0629999999999988,3.955153571570549,0.0641902386093594,3.9647232217582657,0.0270913724845847
76.04151,-67.330482,0.1075404554648749,4.0633314821348945,0.061433362776199,4.720194108330378,0.0670572391097686
76.059927,-66.431381,,3.7625116395586504,0.0119038286079902,3.980951062418858,0.024667002241588
76.064453,-69.026779,0.95306204399337,3.793563403027874,0.0254056399715584,3.891375876640765,0.0124384534376924
76.209054,-68.13121,0.2000641768861939,4.085272735033534,0.0388485103624839,4.670692019238927,0.045773417283384
76.229829,-68.551895,0.0875212607176418,3.869338812935158,0.0205195744081579,3.931864234828564,0.0069394442783006
76.229918,-68.967377,0.074992522325509,3.8244821737878265,0.0196352733076295,3.9577899297852257,0.0065545088217901
76.336289,-70.741852,0.1987111085988466,4.033154248452626,0.0679829254599442,4.843364043247578,0.0681204307718207
76.371157,-68.965065,0.0816157943861171,3.951066607500576,0.0195621440180294,3.825779944640076,0.0134968667624078
