star_idx,ra,dec,hr_zone,priority,cepheid_like,spikes_irregular,regular_spikes,long_trend,unknown,unclear_irregular,regular,lc_issues,two_dips,big_spike,selected,eclipsing_binary_cands,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,largest_amp_mag,best_period,alarm_level_flag,std_amplitude,logT,logT_std,logL,logL_std,binary,SIMBAD_maintype,SIMBAD_othertypes,teff,teff_std
576,77.946825,-69.4328,,,0,0,0,0,0,0,0,0,0,0,0,0,0.9000003598926868,16.520838089100238,16.51414453890236,0.0,5353.709685296573,1934.3498674531793,0.0,5353.709685296573,2008.6798127010577,0.0,5353.709685296573,2080.020919611095,0.0,0.3369380258462703,0.7360621572840099,1.0730001831302802,0.4091739822218407,0.5095216111140992,0.6445678282657537,1.1540894393798529,0.6333079679344777,0.575,0.7170000000000023,321.84020179444605,0.0,0.021548541416824,3.602070848554295,0.0005427459492503,3.235718321842582,0.0099943595793492,True,LongPeriodV*,*|LP*|NIR,4000.1,4.998999899979995
577,77.960234,-69.351288,,,0,0,0,0,0,0,0,0,0,0,0,0,17.26460602120354,13.306972149280735,13.30706398350632,0.0,23942.179102223876,1970.6213487542432,0.0,23942.179102223876,2045.6345224620152,0.0,23942.179102223876,2117.6155779353,0.0,0.7319538054407033,16.917026600007688,17.64898040544839,0.0459360164936839,0.9769931870119776,16.79794,17.774933187011978,0.0616255535182705,1.1930955804772303,0.0750000000000028,32.246338615199235,1.0,0.1348932660501789,3.909832723585173,0.0440986673740203,3.935768543547426,0.0204126469610952,False,Star,*|MIR|NIR,8125.175,825.0378593585873
578,77.964982,-70.576408,,,0,0,0,0,0,0,0,0,0,0,0,0,18.89339077046492,13.208670901157353,13.209340002192109,0.0,35988.65998010281,1984.7262442758265,0.0,35988.65998010281,2060.003405561026,0.0,35988.65998010281,2132.2317269812665,0.0,0.8342402789148409,18.500823265477745,19.335063544392582,0.0477279982463123,1.1734841407282983,18.328311451021264,19.501795591749563,0.0675828668004463,1.3394996567820776,0.0773400021921073,386.7694303722917,0.0,0.052630221270078,3.8951890361768338,0.0261199260621491,3.9977915693099937,0.0090916072766116,False,Star,*|MIR|NIR,7855.775,472.47264404936715
579,77.966916,-67.166054,instability_strip,medium,0,0,0,0,1,0,0,0,0,0,0,0,39.56,12.407028495529552,12.407000000000002,0.0,216670.37586862757,1960.546191623535,0.0,216670.37586862757,2035.370219623875,0.0,216670.37586862757,2107.1741106793233,0.0,2.071001770081118,38.5773769418897,40.64837871197082,0.0570000000000003,3.012227706565824,38.086723159636634,41.09895086620246,0.0824108505823577,3.6718477275857566,0.1010000000000026,319.8330960555657,0.0,0.2611359346645523,3.734295659482198,0.0209615629972006,4.480136475902886,0.0088440975575958,True,Star,*|MIR|NIR,5423.7,261.7791244541856
580,78.028352,-67.198875,,,0,0,0,0,0,0,0,0,0,0,0,0,19.2283682938754,13.190429641099042,13.19049354699941,0.0,55550.728643442984,1957.523606560688,0.0,55550.728643442984,2032.2907954250948,0.0,55550.728643442984,2104.0414478301536,0.0,0.8950000000000031,18.807,19.702,0.0500855708941134,1.2942338402256794,18.604299742101087,19.898533582326767,0.0735060018134188,1.615536270970722,0.0915064530005924,324.82343248782297,0.0,0.1585713173497686,4.023705042622037,0.0637095411399849,4.007562339493429,0.0511884537007974,False,Star,*|MIR|NIR,10561.0,1549.2632119817472
581,78.141871,-65.826668,,,0,0,0,0,0,0,0,0,0,0,0,0,19.44073159138987,13.179003106771876,13.178252739285536,0.0,89462.56258267598,1931.327128689222,0.0,89462.56258267598,2005.5998480583216,0.0,89462.56258267598,2076.8873542952592,0.0,1.0393177454709177,18.888726254840204,19.92804400031112,0.0585480533779936,1.4650435420126584,18.66387914250252,20.128922684515175,0.0819969252389665,1.812711322121551,0.1010000000000026,819.5228230404111,0.0,0.2000347938642592,3.901256657319518,0.005250818236279,3.997740639842057,0.0098036127998087,False,Supergiant_Candidate,*|MIR|NIR|sg?,7966.3,96.3161980146642
582,78.197533,-69.23555,,,0,0,0,0,0,0,0,0,0,0,0,0,13.62031733285773,13.564599490545444,13.564595117574369,0.0,18280.911115287643,1976.666350138809,0.0,18280.911115287643,2051.792777530686,0.0,18280.911115287643,2123.879912852359,0.0,0.6701059817206652,13.288228972291874,13.95833495401254,0.0534112289243768,0.9539439295052752,13.168812267272612,14.122756196777887,0.0754048824256337,1.13829055059494,0.0903146184593683,864.6527452593173,1.0,0.0065012808747354,3.927935963448891,0.0213628764689823,3.839271875117287,0.0156769445480587,False,,,8471.025,416.68837201798664
583,78.22591,-69.236984,,,0,0,0,0,0,0,0,0,0,0,0,0,19.039,13.201240302535007,13.201,0.0,27204.36476953028,1988.7561453958103,0.0,27204.36476953028,2064.1085580113618,0.0,27204.36476953028,2136.407364252774,0.0,0.8219999999999992,18.631,19.453,0.0463604931568895,1.180486179348602,18.45129785742683,19.631784036775436,0.0671792290221962,1.3980290293072812,0.0803604931568866,950.8337922918856,0.0,0.0281683056893886,3.9200893957088945,0.0200890143481838,3.966991184122782,0.0137313250078614,False,,,8319.35,384.8253857270853
584,78.285377,-70.139542,RSG,high,0,1,0,0,0,0,0,0,0,0,0,0,11.920199996088812,13.714475476224534,13.709065933471589,0.0,284144.38527016295,2015.957184642697,0.0,284144.38527016295,2091.815547589578,0.0,284144.38527016295,2164.58825777382,0.0,2.5836310631323496,10.566944272158418,13.150575335290767,0.2370112593629425,3.596165296264438,9.85324385190349,13.449409148167929,0.3384526028112287,4.381295278506974,0.4089228071654673,174.6653024752452,0.0,0.5497203983118524,3.628388930050312,0.0,4.442830608123722,0.0070558623337237,False,LongPeriodV*,*|Ev*|LP*|MIR|NIR,4250.0,0.0
585,78.316665,-67.296463,hot_dim,high,0,0,0,1,0,0,0,0,0,0,0,0,73.81285342679574,11.72815125693229,11.729756884646218,0.0,575699.704863034,1966.5913091853329,0.0,575699.704863034,2041.528883195935,0.0,575699.704863034,2113.439127743661,0.0,4.778276522783997,71.67930794084924,76.45758446363324,0.0700000000000002,6.445277010225439,70.88480298977456,77.33008,0.0944597727432192,8.008505594169065,0.1175783493242601,325.99600044965797,0.0,0.7119223658231089,3.91884649411835,0.044253517722301,4.5788974389332955,0.0229953575291607,False,Star,*|MIR|NIR,8295.575,845.2982724310988
586,78.319998,-69.556137,,,0,0,0,0,0,0,0,0,0,0,0,0,11.306798533829172,13.766813230607074,13.767,0.0,14314.367048927415,1985.7337224209964,0.0,14314.367048927415,2061.0297037481764,0.0,14314.367048927415,2133.275653122412,0.0,0.5338000217765035,11.04593204521204,11.579732066988544,0.0509999999999983,0.7349806955134675,10.940821613626571,11.67580230914004,0.0704842230917162,0.9314153465219626,0.0895371406591127,1340.8483475275557,0.0,0.0244092465793333,3.740457434318509,0.0168694091449549,3.9146376598694186,0.008141769812087,True,,,5501.2,213.684487036378
587,78.37822,-69.539902,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.097513263176096,0.0600318669311097,5.156342545255651,0.0547216390020576,False,,,12517.375,1730.257743625209
588,78.42998,-68.964081,RSG,medium,0,0,0,0,1,0,0,0,0,0,0,0,4.728792387539455,14.71274965357276,14.713000200215848,0.0,9442.673119668763,1974.651357390557,0.0,9442.673119668763,2049.7400529626098,0.0,9442.673119668763,2121.7918465027155,0.0,0.4536241598924597,4.512154016549294,4.965778176441754,0.1039999999999992,0.639691504756553,4.417,5.056691504756553,0.1466608595748173,0.7518245915386554,0.1729997997841525,321.65786726251855,0.0,0.0341860826012871,3.636410157704843,0.0116685643210977,4.05852991108096,0.007462457834534,False,Star,*|NIR,4329.225,116.31702100294692
589,78.454106,-67.446625,,,0,0,0,0,0,0,0,0,0,0,0,0,26.95713924005516,12.818673414751792,12.823109261033174,0.0,407638.9958361979,1950.47083965921,0.0,407638.9958361979,2025.1052317106296,0.0,407638.9958361979,2096.731499439283,0.0,3.5781421603244077,25.44884298510132,29.026985145425726,0.1428016650701433,4.935501001546264,24.77385077739855,29.709351778944814,0.1968842754695394,5.923592909900716,0.2390865993802826,329.3791455471455,0.0,0.603568878872841,3.940976931580292,0.0738306076699624,3.949488565113534,0.0426693713250252,False,Star,*|NIR,8729.25,1483.9834694160174
590,78.471043,-67.376289,hot_bright,high,0,0,0,1,0,0,0,0,0,0,0,0,97.726,11.424535927251563,11.425,0.0,312103.7163052476,1367.7206936905982,0.0,312103.7163052476,1430.400759413325,0.0,312103.7163052476,1490.8306304461069,0.0,3.9772490125653945,95.9489933996745,99.9262424122399,0.0439574182290751,5.708578981894874,95.1888181761542,100.89739715804906,0.0630000000000006,6.792135570971823,0.0752129088546187,295.3928591181725,0.0,0.5892994900358173,3.8473026834331097,0.0274844973005725,4.708026569851517,0.0111301320894525,False,Star,*|MIR|NIR,7035.625,445.252298562287
591,78.473614,-67.063515,,,0,0,0,0,0,0,0,0,0,0,0,0,20.007504626517157,13.11362554901942,13.14684816165978,1.0,6650718.4589209035,1988.7561453958103,0.0,6650718.4589209035,2064.1085580113618,0.0,6650718.4589209035,2136.407364252774,0.0,27.44819985635964,11.721800143640362,39.17,1.309999999999997,29.838469352732425,11.180054635097102,41.018523987829525,1.41164862896081,31.956269932725256,1.5151575259566776,48.341139425632704,0.0,1.7098398792106573,3.695475109487696,0.0132141954035809,4.274370793835588,0.0148757809846994,False,ClassicalCep,*|cC*|Ce*|MIR|NIR|V*,4959.925,150.91469237618983
592,78.507998,-67.451942,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02139709028306,0.0695716636444995,4.823337113537407,0.0601747060506208,False,,,10505.025,1682.8490720724187
593,78.518418,-67.264061,hot_bright,medium,0,0,0,0,0,0,1,0,0,0,0,0,89.938,11.514245022970904,11.515000000000002,0.0,221287.53468599444,668.3585531024004,0.0,221287.53468599444,712.5123210256094,0.0,221287.53468599444,755.5949628483104,0.0,5.375,87.3716,92.7466,0.0644000000000009,6.924159999999986,86.72496000000001,93.64912,0.0839199999999991,8.679999999999993,0.1049999999999986,332.6630736593963,0.0,0.8177086507430394,3.9330162937694473,0.063337492800466,4.6924419476997485,0.0260827933693082,False,Supergiant,*|MIR|NIR|sg*,8570.7,1249.9506030239756
594,78.546107,-69.543488,hot_bright,,0,0,0,0,0,0,0,1,0,0,0,0,114.427,11.255586013986017,11.254,0.0,1144264.584014192,731.143751014563,0.0,1144264.584014192,777.2732792817321,0.0,1144264.584014192,822.2055187934981,0.0,17.286299999999997,105.7983,123.0846,0.1640000000000014,22.10686,103.05306,125.15992,0.2115799999999978,29.393,0.2799999999999976,738.8056078303957,0.0,2.185553076454561,3.9583524177667737,0.0172037209463881,4.824626667251966,0.0074082137071946,False,Star,*|MIR|NIR,9085.575,359.9071677182882
595,78.56421,-68.978951,instability_strip,,0,1,0,0,0,0,0,0,0,0,0,0,4.785204089551244,14.700128083880276,14.70037795715207,0.0,7391.955890004507,1949.46329368846,0.0,7391.955890004507,2024.078695034612,0.0,7391.955890004507,2095.6871750529835,0.0,0.4018412336282182,4.592546339024247,4.994387572652466,0.0909703299993101,0.5672909454034354,4.5091214192180855,5.076412364621521,0.1287845571382959,0.6629978778043375,0.1507845571382944,128.67765618869456,1.0,0.0261692846743674,3.8128498781950393,0.0177681154761182,3.560042410879818,0.0067317198663274,False,,,6499.05,265.8930189004593
596,78.578573,-67.263702,,high,0,0,0,0,0,0,0,0,0,0,0,0,24.706,12.920048914785095,12.917971303695133,0.0,305208.2475107496,1984.7262442758265,0.0,305208.2475107496,2060.003405561026,0.0,305208.2475107496,2132.2317269812665,0.0,2.909504475696483,23.23663770779711,26.146142183493595,0.1280287864083238,3.7608927707498054,22.786232343677156,26.54712511442696,0.1660126263741403,5.080880988682349,0.2269999999999985,204.6924482520018,0.0,0.4342063493765228,3.665029565480917,0.0155639105763966,4.733187489255633,0.0071709393480408,False,Star,*|MIR|NIR,4624.125,165.71582415388096
597,78.870786,-66.810394,hot_bright,high,0,0,1,0,0,0,0,0,0,0,0,0,25.461585582173413,12.884499021137806,12.885503453856073,0.0,454267.4198056636,1975.6588547276028,0.0,454267.4198056636,2050.7664186324773,0.0,454267.4198056636,2122.835885331438,0.0,3.4063687423156495,23.78463858622145,27.1910073285371,0.1456499999999998,4.796141225290452,23.10119437588654,27.89733560117699,0.2045544185257757,6.2684301577394415,0.269450473453789,64.59703653664899,0.0,0.8620931055040569,3.854591428301797,0.0107528153925724,4.253836546459765,0.0106561485288313,False,ChemPec*,*|MIR|NIR|Pe*,7154.7,177.1451664596017
598,78.901303,-69.431702,RSG,medium,0,0,0,0,1,0,0,0,0,0,0,0,6.792753430014216,14.320084708818309,14.320004612286318,0.0,9595.500732062575,1985.7337224209964,0.0,9595.500732062575,2061.0297037481764,0.0,9595.500732062575,2133.275653122412,0.0,0.4738812443309346,6.558118755669065,7.032,0.0759960795566279,0.6917075657689811,6.44914,7.140847565768981,0.1105273471404242,0.8332742763910561,0.1332325026595899,1179.3153058536705,0.0,0.014196872491311,3.6488355226104128,0.0110434345277442,4.029656615011915,0.009567504654607,False,LongPeriodV*,*|LP*|NIR,4454.875,113.28055603235713
599,78.933622,-68.991867,,,0,0,0,0,0,0,0,0,0,0,0,0,22.346,13.026854523849044,13.027,0.0,32872.09016354031,1978.6813351896335,0.0,32872.09016354031,2053.8454750329797,0.0,32872.09016354031,2125.9679340056105,0.0,0.8702820215118088,21.927449123760493,22.7977311452723,0.0425299133417027,1.268204343231762,21.730323082422892,22.998527425654657,0.0612141137035049,1.500238324505485,0.0730000000000004,865.0071276573227,1.0,0.0391856852578222,3.908171248433193,0.00954526745848,4.048556506847085,0.0059966009140194,False,Star,*|MIR|NIR,8094.15,177.89962759938535
600,79.075968,-67.240059,,,0,0,0,0,0,0,0,0,0,0,0,0,41.69569749383064,12.349315311083137,12.349545056252676,0.0,195104.97986536412,1965.583794448665,0.0,195104.97986536412,2040.5024563453544,0.0,195104.97986536412,2112.394986751102,0.0,2.1177701677862686,40.69246743603008,42.81023760381635,0.0550083917388413,3.086809616250264,40.15832321484542,43.24513283109568,0.080055944925613,3.713346526706864,0.0970559449256107,503.76285355744466,1.0,0.5144654712943026,3.974077411466543,0.0437791710548375,4.35580389498773,0.027064393914141,False,Star,*|MIR|NIR,9420.575,949.6435749137672
601,79.170383,-69.656197,,,0,0,0,0,0,0,0,0,0,0,0,0,35.737245107984634,12.51724164879869,12.517457596446029,0.0,26828.06823554178,1965.583794448665,0.0,26828.06823554178,2040.5024563453544,0.0,26828.06823554178,2112.394986751102,0.0,0.7964963929766071,35.33570003078764,36.13219642376425,0.0248755986412518,1.152710861035672,35.15463012982652,36.307340990862194,0.0348755986412534,1.3309219209194652,0.0409999999999985,384.0138186304613,0.0,0.0584795886069415,3.678550244342485,0.016755728628301,3.3495807514466054,0.0277753410151967,True,LongPeriodV*,*|LP*|NIR,4770.35,184.0472154095247
602,79.386792,-69.752083,hot_bright,high,0,0,0,1,0,0,0,0,0,0,0,0,67.47155207296129,11.826560566518664,11.82736946866177,0.0,527924.107435428,2009.9126279222112,0.0,527924.107435428,2085.6588560563087,0.0,527924.107435428,2158.326533769115,0.0,3.927084891630315,65.65945,69.58653489163032,0.0635966956475044,5.274317169374058,64.9970249296856,70.27134209905965,0.0850004618247641,6.817749794440786,0.1096305313382313,320.85390188375726,0.0,0.5499133882939017,3.951133439889512,0.0738791337600092,4.536563699455673,0.0388240109478968,False,Supergiant,*|MIR|NIR|sg*,8935.8,1520.0956746205156
603,79.434664,-69.342567,,,0,0,0,0,0,0,0,0,0,0,0,0,21.410280425496666,13.07412524203612,13.0735291900049,0.0,85122.2305044191,2009.9126279222112,0.0,85122.2305044191,2085.6588560563087,0.0,85122.2305044191,2158.326533769115,0.0,1.4657989350968812,20.65415106490312,22.11995,0.0745291900049025,2.032080403720613,20.4391,22.471180403720613,0.1025713560960319,2.662535896569022,0.1354708099951,28.001577360349273,0.0,0.3089369620881526,4.030466134620126,0.0420433160642393,4.128027937372558,0.0417832665035658,False,Be*_Candidate,*|Be?|El*|NIR,10726.7,1038.4337292287844
604,79.554313,-69.874611,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,24.193408487718965,12.941639660784473,12.941093765345723,0.0,73223.19899336966,2006.8903242489632,0.0,73223.19899336966,2082.5804212835037,0.0,73223.19899336966,2155.195523136867,0.0,1.1398653385571862,23.61070000318037,24.750565341737552,0.0510093765345711,1.6462199999999996,23.36,25.00622,0.0740000000000016,2.0890076434478644,0.0940000000000012,397.7806381165771,0.0,0.2671599495772551,3.898934875451367,0.0244400750680977,4.077416186709212,0.0122198668787368,False,Star,*|MIR|NIR,7923.825,445.9160452091851
605,79.557173,-68.49041,,,0,0,0,0,0,0,0,0,0,0,0,0,22.374183908999665,13.02584456848872,13.025635650531482,0.0,34252.072838618136,1985.7337224209964,0.0,34252.072838618136,2061.0297037481764,0.0,34252.072838618136,2133.275653122412,0.0,0.8967616131548901,21.92425,22.82101161315489,0.0438681867905383,1.3139632003136938,21.71372652766905,23.027689727982743,0.0632884834809246,1.5288418594765467,0.0744961626779812,795.6715011162798,1.0,0.0353350794007996,3.913088982296157,0.0601687485424354,4.098036587270128,0.0246298566978436,False,Star,*|MIR|NIR,8186.325,1134.1634557571497
606,79.579719,-68.718452,,,0,0,0,0,0,0,0,0,0,0,0,0,18.674522305919524,13.222061470625372,13.22190927682986,0.0,29582.582962814497,1979.688824832213,0.0,29582.582962814497,2054.8718136474745,0.0,29582.582962814497,2127.011927655319,0.0,0.736451011850022,18.309998988149975,19.04645,0.042711562564234,1.0531946040339122,18.14976539596609,19.20296,0.060933731183228,1.21949469888008,0.0713848451284668,119.33492995885744,1.0,0.1057371076808187,3.870305856036909,0.017952471496717,4.028147560717891,0.0053190894130251,False,,,7418.325,306.65199228930504
607,79.593344,-69.545151,,,0,0,0,0,0,0,0,0,0,0,0,0,52.28689016373696,12.104002135785816,12.104,0.0,97682.26776488304,2011.927487653062,0.0,97682.26776488304,2087.7111129063346,0.0,97682.26776488304,2160.413819086974,0.0,1.6243008777851529,51.497563121626925,53.12186399941208,0.0339999999999971,2.345524378489124,51.11598,53.46150437848912,0.0489999999999977,3.002118832214549,0.0623082672907173,301.5803038135589,0.0,0.1837323015220644,4.047383914190474,0.0808953603332846,4.260614076340173,0.0633433234405677,False,,,11152.8,2077.4147780354315
608,79.594847,-69.488861,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,32.603824207023536,12.61659636493046,12.616794962360798,0.0,36653.55715173011,1964.576277771219,0.0,36653.55715173011,2039.4760226705944,0.0,36653.55715173011,2111.3508343630624,0.0,0.9267104071862136,32.16562880968114,33.09233921686735,0.0309999999999988,1.3104370810304609,31.995649147080716,33.30608622811118,0.0438152891120875,1.654207261082863,0.0549999999999979,320.34804107870417,0.0,0.1278626944097639,3.931950876057952,0.0159811107990657,4.116304482118489,0.0082928489088266,False,,,8549.7,314.61072772554974
609,79.604903,-69.686317,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,23.44565760726125,12.974836266101692,12.975,0.0,37841.83159770337,1985.7337224209964,0.0,37841.83159770337,2061.0297037481764,0.0,37841.83159770337,2133.275653122412,0.0,0.932116122836934,22.978454554804728,23.91057067764166,0.0430622814347714,1.328574393216016,22.785532509517584,24.1141069027336,0.0611785401130138,1.6551990427499348,0.0764152095651482,459.571361461822,0.0,0.1590455089816818,3.990369938147345,0.0627649239342998,4.128909349447126,0.0500559722611612,False,,,9780.7,1413.5222000379051
610,79.712597,-72.120125,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,8.769751012457316,14.042279029051311,14.04255770191289,0.0,43476.17357042805,3392.786235595729,0.0,43476.17357042805,3490.8649211634206,0.0,43476.17357042805,3584.4520022272673,0.0,0.6917140361639085,8.439883977666739,9.131598013830647,0.0858283692224013,0.9721297082132648,8.310171918541437,9.282301626754702,0.1207466283034044,1.1690349260962185,0.1451874426998642,151.63162802040787,0.0,0.0625410622334383,3.672321877620419,0.0090632488820438,4.115468014811033,0.0085414316167472,False,Star,*|NIR,4702.425,98.1344454052704
611,79.815808,-68.934425,RSG,medium,0,1,0,0,0,0,0,0,0,0,0,0,8.987731750748797,14.016689296967895,14.016000000000002,0.0,28337.943782030776,1976.666350138809,0.0,28337.943782030776,2051.792777530686,0.0,28337.943782030776,2123.879912852359,0.0,0.7152566367806283,8.625597557434842,9.34085419421547,0.0863544242576779,1.0346521143793694,8.469927598581362,9.504579712960732,0.1248630300303084,1.2737571756065886,0.1535256178534343,617.9143031856048,0.0,0.0824520375180563,3.65020792517,0.0088834320118263,4.308345010300648,0.006852420766338,True,Star,*|MIR|NIR,4468.975,91.41224958942864
612,79.846065,-65.858719,,,0,0,0,0,0,0,0,0,0,0,0,0,2.723,15.312527257597756,15.312637832037424,0.0,7806.053514404269,1858.7759171688713,0.0,7806.053514404269,1931.6614237596843,0.0,7806.053514404269,2001.6496039365384,0.0,0.3074907168924845,2.5707824971370368,2.8782732140295213,0.1219999999999998,0.4299821136847828,2.5101991632109377,2.9401812768957205,0.1716001032579601,0.5147644889813225,0.2060000000000013,1334.13860823157,1.0,0.0149960893079546,3.6020599913279625,0.0,3.053085299771977,0.0179122703882537,False,,,4000.0,0.0
613,80.009071,-68.063393,instability_strip,high,0,1,0,0,0,0,0,0,0,0,0,0,43.92663299976013,12.29242459628342,12.293156998144124,1.0,3173696.356746696,3973.9556336911023,0.0,3173696.356746696,4080.0109947531337,0.0,3173696.356746696,4181.070535710985,0.0,10.70127959354511,38.75197857963402,49.45325817317913,0.2645756895961888,14.387127808755174,36.95216239059096,51.33929019934613,0.357227194552836,16.880538798874923,0.4210023253644035,335.2806729508559,0.0,2.802182528515496,3.778903375831701,0.0209924595293355,4.609722294957701,0.0081746545706248,False,LongPeriodV*,*|LP*|NIR,6010.4,290.5242502786988
614,80.035374,-68.918663,hot_dim,medium,0,0,0,0,1,0,0,0,0,0,0,0,26.026,12.86172652107419,12.861341901981316,0.0,55413.0417889373,1992.786016008489,0.0,55413.0417889373,2068.2136031914383,0.0,55413.0417889373,2140.582822396258,0.0,1.038852442798408,25.49711534549037,26.53596778828878,0.0436580980186835,1.4872985037155324,25.2879277640015,26.77522626771703,0.0620570553174495,1.8004039772016007,0.0751584869929189,387.925387812785,0.0,0.2302201718392822,3.873858050111506,0.0169684062087287,4.116623843739138,0.0052476934794871,False,Star,*|MIR|NIR,7479.25,292.22326652749604
615,80.095831,-69.038193,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.723133320705467,0.0072233118638666,4.068568133407148,0.0088618549611522,False,,,5286.075,87.91953352355777
616,80.105058,-69.498871,,,0,0,0,0,0,0,0,0,0,0,0,0,19.02059653827304,13.201883527467626,13.202,0.0,23198.7855601151,1989.7636159053916,0.0,23198.7855601151,2065.1348293501414,0.0,23198.7855601151,2137.4512455604845,0.0,0.854903169742169,18.605096830257832,19.46,0.0488707012006983,1.2018869541693995,18.43380635289639,19.63569330706579,0.0683113277674696,1.4738896546389348,0.0840724248738524,334.61872114960823,0.0,0.0844433002167027,3.941711390632695,0.0449442271808641,3.9460598980278023,0.0303451467165472,False,EmLine*,*|Em*|NIR,8744.025,904.900850577012
617,80.180023,-69.487755,,,0,0,0,0,0,0,0,0,0,0,0,0,20.242490342725784,13.134096364683153,13.134728013153795,0.0,21946.20957051095,1978.6813351896335,0.0,21946.20957051095,2053.8454750329797,0.0,21946.20957051095,2125.9679340056105,0.0,0.8496209128883443,19.855379087111658,20.705,0.0457280131537967,1.1484352393710573,19.704284463108134,20.85271970247919,0.0618752679323026,1.3811297253616033,0.0740225227108144,1340.5186723576508,0.0,0.0003705016487192,3.9231999650464218,0.0095158898336638,3.995296833326827,0.0068002913732686,False,,,8379.15,183.59677965585345
618,80.265148,-68.048332,,,0,0,0,0,0,0,0,0,0,0,0,0,37.08624704820989,12.477974678209414,12.477165904593404,0.0,420341.4385361446,3959.881733490751,0.0,420341.4385361446,4065.751103361552,0.0,420341.4385361446,4166.636407734963,0.0,2.4777229311133055,35.781118457724375,38.25884138883768,0.0728106672242443,3.517000769190908,35.25036169341061,38.76736246260152,0.1031343827206558,4.368783077047432,0.1280000000000001,343.1451192371315,0.0,0.1682629386120287,4.037323888729113,0.0770645566297961,4.333217183230701,0.0494142374801214,False,Supergiant,*|MIR|NIR|sg*,10897.425,1933.7229944785263
619,80.313532,-69.444946,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.068019721612079,0.0506241447358832,4.915853786485548,0.055264693799641,False,,,11695.525,1363.305257224148
620,80.325135,-69.513069,,,0,0,0,0,0,0,0,0,0,0,0,0,17.947821892954597,13.265300679479108,13.265000000000002,0.0,18661.593985824267,1970.6213487542432,0.0,18661.593985824267,2045.6345224620152,0.0,18661.593985824267,2117.6155779353,0.0,0.7325878498521128,17.56110181564288,18.29368966549499,0.0445116739486,1.0658873837105425,17.401202574133585,18.467089957844127,0.0645812508946637,1.2278515877850111,0.0744883260513997,996.4652558818648,1.0,0.0138214561847057,3.846313912018584,0.0226821356384497,4.0133948314234384,0.008976202393166,False,,,7019.625,366.61779740623615
621,80.325806,-66.908684,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,24.77,12.91513123019462,12.915,0.0,74779.28119908739,1954.5010039220117,0.0,74779.28119908739,2029.2113094260997,0.0,74779.28119908739,2100.9086817829293,0.0,1.1528966017580125,24.210617783321226,25.363514385079235,0.0503081356579357,1.587411932303791,24.00764808020151,25.5950600125053,0.069147905115809,1.847624838987219,0.0809999999999995,1338.9445770750735,0.0,0.0483878231482499,3.9117207605343984,0.0208478045149013,4.1269427077214305,0.007487551446624,False,Star,*|MIR|NIR,8160.575,391.73896841519354
622,80.54487,-69.096001,,,0,0,0,0,0,0,0,0,0,0,0,0,31.95513542244081,12.638571011604514,12.638601445805646,0.0,94496.19590815576,1976.666350138809,0.0,94496.19590815576,2051.792777530686,0.0,94496.19590815576,2123.879912852359,0.0,1.3696306109568326,31.28230873145003,32.65193934240686,0.0463320406327305,1.8808002032598417,31.010879894810973,32.891680098070815,0.0645534010545532,2.3094145924449485,0.0784465989454474,707.6655829258176,1.0,0.1637432073904935,3.961840946374396,0.0777639777412503,4.238543604690207,0.0488054486799078,False,Star,*|MIR|NIR,9158.85,1639.966974515036
623,80.574008,-69.353386,,,0,0,0,0,0,0,0,0,0,0,0,0,17.059,13.320084357606612,13.32,0.0,35168.651744795745,1978.6813351896335,0.0,35168.651744795745,2053.8454750329797,0.0,35168.651744795745,2125.9679340056105,0.0,0.8051438379645148,16.670642202335358,17.475786040299873,0.0511741040918281,1.1118638019032543,16.5174767557925,17.629340557695755,0.0707452631145972,1.3651525115560368,0.0875094737708046,997.725320465085,0.0,0.0523697640268121,3.926012998870882,0.032348325235539,3.942449823826753,0.0202513402333419,False,Star,*|MIR|NIR,8433.6,628.1747686750878
