target_idx,target_ra,target_dec,target_overall_mean,target_overall_median,target_overall_mean_mag,target_overall_median_mag,target_offset_flag,target_chi_squared_68,target_chi2_threshold_68,target_chi_flag_68,target_chi_squared_95,target_chi2_threshold_95,target_chi_flag_95,target_chi_squared_997,target_chi2_threshold_997,target_chi_flag_997,target_amplitude_5,target_lower_percentile_5,target_upper_percentile_5,target_mag_amplitude_5,target_amplitude_1,target_lower_percentile_1,target_upper_percentile_1,target_mag_amplitude_1,target_largest_amp,target_best_period,target_alarm_level_flag,target_std_amplitude,target_logt,target_logl,target_cephied_like,target_ir_variable_like,target_other_variable_like,multiple_match_flag,smash_ra,smash_dec,smash_glon,smash_glat,smash_elon,smash_elat,smash_raerr,smash_decerr,smash_rascatter,smash_decscatter,smash_umag,smash_uerr,smash_uscatter,smash_gmag,smash_gerr,smash_gscatter,smash_rmag,smash_rerr,smash_rscatter,smash_imag,smash_ierr,smash_iscatter,smash_zmag,smash_zerr,smash_zscatter,smash_chi,smash_sharp,smash_prob,smash_ebv,smash_htm9,smash_ring256,smash_nest4096,smash_random_id,smash_ndet,smash_depthflag,smash_ndetu,smash_ndetg,smash_ndetr,smash_ndeti,smash_ndetz,smash_flag,smash_id,distance_arcsec
526,76.229829,-68.551895,16.21705005548626,16.215635936620735,13.37531151204336,13.37543474268874,0.0,95920.02968900834,1850.714007197952,0.0,95920.02968900834,1923.4437076742404,0.0,95920.02968900834,1993.2859538087032,0.0,0.95044277664916,15.767047415062285,16.717490191711445,0.0639270244919352,1.5812358992062077,15.446624100793793,17.02786,0.1057580950393752,1.9782843109502668,25.34272772179726,1.0,0.3240017307355531,3.842644267559302,4.063829462975043,,,,0,76.22983551422834,-68.5519184558134,279.484007877254,-34.76919042864162,332.9784733396736,-84.39312443797552,0.014262000098824501,0.014262000098824501,0.042270999401807785,0.02572599984705448,14.481784,0.0033130000811070204,0.07925699651241302,99.99,9.989999771118164,99.98999786376953,13.58306,0.01905200071632862,99.98999786376953,13.299285,0.03703099861741066,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.718000054359436,0.09011100232601166,0.0,0.5443689823150635,2220855.0,759386.0,135661299.0,4.767484188079834,9.0,3.0,7.0,0.0,1.0,1.0,0.0,2.0,47436.691057,0.08487522154366929
527,76.229918,-68.967377,15.84342967037046,15.839320896203654,13.400575093164525,13.401,0.0,93635.04721165544,1853.7372393319604,0.0,93635.04721165544,1926.525407095452,0.0,93635.04721165544,1996.4224159320097,0.0,0.8254080009592535,15.442297325564184,16.267705326523437,0.0566217002657971,1.2940317945530424,15.228768205446958,16.5228,0.0877460146512216,1.7587135362668285,576.3700151996184,1.0,0.202750567568928,3.795803961566965,4.0433393501961366,,,,0,76.23001004698256,-68.96733576773109,279.9731509842836,-34.664707153389216,328.93822444332625,-84.27656146307265,0.01457899995148182,0.01457899995148182,0.012227999977767467,0.014546999707818031,14.925044,0.00443999981507659,0.009607999585568905,13.632799,0.020052000880241394,99.98999786376953,99.99,9.989999771118164,99.98999786376953,13.427271,0.029152000322937965,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.2421669960021973,0.6623330116271973,0.9900000095367432,0.6459010243415833,2220857.0,760308.0,135660245.0,20.376405715942383,6.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,47436.1561825,0.1902031536604093
528,76.304923,-68.553238,39.1988780383017,39.194299654688784,12.416999627828064,12.417019694718704,0.0,77203.503359555,1863.8145422107464,0.0,77203.503359555,1936.7972547876684,0.0,77203.503359555,2006.8764819599385,0.0,1.836782411584494,38.302523639772865,40.13930605135736,0.0509842442250416,2.714429291306736,37.94195103502082,40.65638032632756,0.0750979419172264,4.175748053836443,772.9140110767595,0.0,0.3542943804588909,3.949942787349709,4.401585324572776,,,,0,76.3049463718546,-68.55323196332544,279.47725336969165,-34.742260801152604,332.8955401212012,-84.41940471540993,0.02798300050199032,0.02798300050199032,0.009379999712109566,0.06018099933862686,13.264879,0.005909999832510948,0.04844700172543526,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.7620000243186951,0.08299999684095383,99.98999786376953,0.5286980271339417,2220854.0,759386.0,135661300.0,69.63128662109375,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47436.1097000,0.0376658435682703
529,76.336289,-70.741852,114.9677557078824,114.9495961845245,11.249490783917308,11.2487456552746,0.0,3296219.6071294895,2680.5040527387614,0.0,3296219.6071294895,2767.805547027382,0.0,3296219.6071294895,2851.297036788175,0.0,15.064809093054578,107.59661027558236,122.66141936863694,0.1424955948911144,21.72808871620444,103.87304317564444,125.60113189184888,0.2064081511757507,31.270998442047627,417.49989945743545,0.0,1.265212694546222,3.898554596028657,4.768585561696219,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,76.341489,-67.120789,35.35520484543829,35.329829913628465,12.529016338709011,12.529781239057964,0.0,125811.91320356244,1967.598821982725,0.0,125811.91320356244,2042.555303227619,0.0,125811.91320356244,2114.4832573495587,0.0,1.4867778308119526,34.64603175252359,36.13280958333554,0.04579217710506,2.2823397101873297,34.28511878136011,36.56745849154744,0.0692838563993678,3.1661764828490675,326.126133439723,0.0,0.2786124704507031,3.830592860037291,4.321259705473697,,,,0,76.34148596431228,-67.12073227857671,277.7771663743757,-35.071622028741764,347.7926003609633,-84.61021453713589,0.029005000367760658,0.029005000367760658,99.98999786376953,99.98999786376953,13.486634,0.027286000549793243,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.12200000137090683,0.004000000189989805,99.98999786376953,0.24794599413871765,2220522.0,755537.0,135678391.0,69.89668273925781,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,47194.1639607,0.2042413239149319
531,76.371157,-68.965065,12.90195404343549,12.90697433125246,13.623571518203308,13.62314814427599,0.0,41234.45854536561,3183.5795016288303,0.0,41234.45854536561,3278.621122061355,0.0,41234.45854536561,3369.363169412486,0.0,0.699879345067199,12.550146544771142,13.25002588983834,0.0591629218859495,1.082345294557273,12.371154065937054,13.453499360494328,0.0913993384967302,1.4771052705528105,375.3326857150226,1.0,0.0793673710873179,3.945061040463724,4.027624327188413,,,,0,76.37119952468197,-68.96505019700231,279.9549095467,-34.61625100913206,328.79864474787104,-84.32535817181264,0.014518000185489655,0.014518000185489655,0.024423999711871147,0.012848000042140484,14.32717,0.002919000107795,0.007801000028848648,13.709992,0.028178999200463295,99.98999786376953,99.99,9.989999771118164,99.98999786376953,13.506457,0.0626010000705719,0.18218399584293365,13.053936,0.1893180012702942,99.98999786376953,3.2040998935699463,0.19429999589920044,0.0,0.5244730114936829,2220857.0,759849.0,135660326.0,22.24202537536621,10.0,3.0,6.0,1.0,0.0,2.0,1.0,6.0,47436.1565287,0.07654628016993091
532,76.424819,-67.751686,40.74646978058626,40.717,12.374936828441824,12.375907400751684,0.0,138928.13234068445,1987.7486729795248,0.0,138928.13234068445,2063.082279968199,0.0,138928.13234068445,2135.363471749576,0.0,1.750283140064724,39.9383213486977,41.68860448876242,0.0469999999999988,2.6805213445422,39.519537611117435,42.200058955659635,0.0711026320768368,5.753367526408127,736.2278576068398,0.0,0.8566783655940929,3.913255060691182,4.569913276961772,,,,0,76.42480513103918,-67.75166656659289,278.51679807615756,-34.893114922246845,341.064033805873,-84.6088082170001,0.02343199960887432,0.02343199960887432,9.999999974752427e-07,0.04273800179362297,13.266312,0.01968199945986271,0.00045900000259280205,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.2039999961853027,-0.041999999433755875,99.98999786376953,0.30537301301956177,2220372.0,757010.0,135666767.0,54.35918426513672,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,47317.1257538,0.07246928138695061
533,76.474828,-68.180702,70.31867679420813,70.50278685996051,11.796667938545076,11.779303449207037,1.0,18976862.263892237,4389.079375966238,0.0,18976862.263892237,4500.479760178804,0.0,18976862.263892237,4606.546558083411,0.0,37.25937811750222,51.54119982863095,88.80057794613317,0.5909970516424554,46.978407517517894,46.722725899920334,93.70113341743824,0.7551018223536978,70.76053913574944,2.042841600352267,0.0,5.546914459331358,3.8019258475185183,4.307153851680779,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,76.492217,-70.534889,106.45464119336675,106.46370391405104,11.332356352707594,11.332060894489423,0.0,973587.1742313468,2681.510481012981,0.0,973587.1742313468,2768.828153548907,0.0,973587.1742313468,2852.334797991755,0.0,6.538345246130831,103.2676433529252,109.80598859905602,0.0668969329194375,10.01361699706088,101.58043705458844,111.59405405164932,0.1021998468557701,19.57852644928417,417.6533652728872,0.0,1.6188721517010878,3.747826574471194,5.049860074655006,,,,0,76.49218671513135,-70.53489593142204,281.77925430806147,-34.169086641881215,315.02631640365536,-83.68318893676903,0.018038999289274216,0.018038999289274216,0.0515270009636879,0.009302999824285507,13.378124,0.009727000258862972,0.07367099821567535,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.1705000400543213,0.08124999701976776,99.98999786376953,0.2099660038948059,2220774.0,763838.0,135392937.0,64.6017837524414,4.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,47770.404346,0.04407483011848402
535,76.536993,-71.25724,20.953421505183503,18.498811103270757,13.189490889449392,13.232,1.0,8962021.985155828,3279.1354521350568,0.0,8962021.985155828,3375.576267681564,0.0,8962021.985155828,3467.629035929428,0.0,27.411691820597035,10.802945081090067,38.2146369016871,1.3714019381374936,30.463520738421614,10.06,40.52352073842162,1.5129464297389532,32.73586489959624,42.194976952769146,0.0,1.6472469355584654,3.684337942110083,4.294278476898905,,,,0,76.53693393366721,-71.25725657975615,282.6139919258564,-33.959693074498745,309.7401350820514,-83.28007802158955,0.04110800102353096,0.04110800102353096,99.98999786376953,99.98999786376953,16.005424,0.027759000658988953,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.9229999780654907,0.05400000140070915,99.98999786376953,0.1209769994020462,2167249.0,765506.0,135380593.0,72.5437240600586,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,47873.1407768,0.09072409852007424
536,76.568824,-68.368561,8.043352818384545,8.043553893802112,14.137059573611689,14.136503976672902,0.0,61380.71722333196,3260.0249206075196,0.0,61380.71722333196,3356.1875544171853,0.0,61380.71722333196,3447.9797304050267,0.0,0.8506956243498296,7.623125575161429,8.473821199511258,0.1147185524177647,1.29103433687283,7.368354827235541,8.65938916410837,0.1755862997068646,1.9798335109758716,377.5120303882568,0.0,0.2056669567314527,3.61706730114941,4.242824807703229,,,,0,76.56886066816435,-68.36857527067004,279.2305984840493,-34.693457705977316,334.5233137955146,-84.55742071805352,0.0192440003156662,0.0192440003156662,0.005442999769002199,0.03017999976873398,17.261698,0.011626999825239182,0.04066399857401848,13.720347,0.06432799994945526,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.7114289999008179,-0.028857000172138214,0.029999999329447746,0.5551379919052124,2220839.0,758448.0,135664257.0,45.672428131103516,7.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,47317.976559,0.07076225064998515
537,76.580081,-71.470123,21.80403355153079,21.81904050170721,13.054601805172824,13.053,0.0,357568.07711198914,3277.123832520466,0.0,357568.07711198914,3373.5354042383847,0.0,357568.07711198914,3465.560777736556,0.0,2.884039061635896,20.347960938364103,23.232,0.1438337879791049,3.9600256962192297,19.78098963348639,23.74101532970562,0.1983667216315066,5.7590926885020615,130.93098868209694,0.0,0.5639435850750492,3.8096134140925497,4.035552545829724,,,,0,76.5800920981605,-71.47011834578451,282.85608445963084,-33.88795647799093,308.2553430068189,-83.15854015734347,0.03416600078344345,0.03416600078344345,0.023250000551342964,0.00950700044631958,13.929378,0.019485000520944595,0.008841999806463718,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.2610000371932983,0.03999999910593033,99.98999786376953,0.17227299511432648,2167254.0,765913.0,135379796.0,14.389230728149414,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,47873.1312913,0.02102269076688053
538,76.595263,-69.819595,14.75952032892904,14.751842781464855,13.477509254126844,13.478000000000002,0.0,39714.73358691207,3256.001609323456,0.0,39714.73358691207,3352.1055741511977,0.0,39714.73358691207,3443.8427908423537,0.0,0.7580208224739184,14.390975264221892,15.148996086695812,0.0556843796730941,1.1611960407435475,14.19538,15.356576040743548,0.0852988305121602,1.6620097555539315,381.6019633997505,0.0,0.1837260603081119,3.914559010666917,4.139496961554256,,,,0,76.59533058808168,-69.81953243055348,280.93298928144435,-34.32272267446124,320.6955845824576,-84.06759117072237,0.01949400082230568,0.01949400082230568,0.0583220012485981,0.2020840048789978,14.239056,0.0041160001419484615,0.39632201194763184,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,13.927054,0.09021300077438354,99.98999786376953,99.99,9.989999771118164,99.98999786376953,14.664856910705566,0.4811429977416992,0.2800000011920929,0.27464601397514343,2220751.0,762105.0,135483703.0,31.896883010864258,7.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,47551.1567133,0.24038160911510464
539,76.614421,-68.511215,58.05036418255394,57.9734369135086,11.99207698793552,11.992,1.0,2057560.4656581625,3277.123832520466,0.0,2057560.4656581625,3373.5354042383847,0.0,2057560.4656581625,3465.560777736556,0.0,9.978321656460878,52.99567834353912,62.974,0.187329954825179,13.112057111036862,51.504495517721395,64.61655262875826,0.246102454524701,21.526025083609923,101.11344988294243,0.0,2.5095562331861596,3.776368819875124,4.507870192872772,,,,0,76.61449569314277,-68.51123497311356,279.3939846423577,-34.64270956792819,333.0229721900813,-84.53960307377272,0.023694999516010284,0.023694999516010284,0.04511699825525284,0.030076000839471817,12.650417,0.004902999848127365,0.010406999848783016,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.434000015258789,0.07900000363588333,99.98999786376953,0.7474880218505859,2220837.0,758919.0,135661416.0,72.59972381591797,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47436.2248899,0.12195329562749624
540,76.614966,-68.364449,13.19313095386152,13.19227393423896,13.599387792801435,13.599026509112766,0.0,28752.88692914891,3257.0074385019857,0.0,28752.88692914891,3353.1260739913646,0.0,28752.88692914891,3444.877033705666,0.0,0.8101975672652735,12.790802432734727,13.601,0.0669734908872339,1.2352343140068245,12.590337138680177,13.825571452687,0.1018548818739404,1.841288734526934,390.95528153942274,0.0,0.1710461238497161,3.610997038180849,4.039254879872736,,,,1,76.61502714324095,-68.3644549487884,279.2207504734091,-34.677930793777755,334.52501409394773,-84.57493170839115,0.015363000333309174,0.015363000333309174,0.016759000718593597,0.02862199954688549,18.061213,0.011580999940633774,0.018535999581217766,14.857734,0.00431300001218915,0.39034199714660645,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,3.4888179302215576,-0.19754500687122345,0.03999999910593033,0.5644810199737549,2220839.0,758448.0,135664261.0,6.22097110748291,11.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,47317.970724,0.08393496788777814
541,76.63928,-68.363991,77.66054516826388,77.63236367423923,11.67462132650937,11.674935468522657,0.0,243903.52496279817,3270.0831355946107,0.0,243903.52496279817,3366.392282759479,0.0,243903.52496279817,3458.321708004094,0.0,2.655447189129021,76.38196268116695,79.03740987029597,0.0370148231657587,3.945427369476363,75.70074278516601,79.64617015464238,0.0556319021779661,5.962342976887328,318.686372585983,0.0,0.4696136194663894,3.612500109558242,4.377328643387943,,,,0,76.63947345249929,-68.36396902405023,279.21754430693227,-34.669297925019684,334.50836197341687,-84.58382015230673,0.024600999429821968,0.024600999429821968,0.0496629998087883,0.01963300071656704,17.006588,0.020188000053167343,0.1288760006427765,15.190185,0.1760919988155365,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,7.9828572273254395,1.517714023590088,0.0,0.5707510113716125,2220839.0,758448.0,135664175.0,12.336518287658691,7.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,47317.960261,0.26869074458809333
542,76.68745,-68.346352,25.915876895419142,25.91655696362526,12.86624773682906,12.866,0.0,51865.20073791467,3266.05986042122,0.0,51865.20073791467,3362.310429475968,0.0,51865.20073791467,3454.184980518592,0.0,1.1806534283834402,25.32642533892584,26.50707876730928,0.049474586621649,1.7701778082887465,25.054862152727576,26.825039961016323,0.0745120073445928,2.4537482627756013,445.873080331775,0.0,0.1618370168352462,3.8929165826488,4.266650212285915,,,,0,76.68749459651562,-68.34634959702403,279.19158882739305,-34.65632042001534,334.6479331929145,-84.60506414154183,0.025902999565005302,0.025902999565005302,0.029771000146865845,0.029349999502301216,13.794377,0.005204000044614077,0.02454099990427494,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.0625,-0.09274999797344208,99.98999786376953,0.5716909766197205,2220838.0,758448.0,135664185.0,28.322336196899414,4.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,47317.1262732,0.05986948717053582
543,76.690052,-68.986404,23.72792784001291,23.731838440190742,12.96203257805498,12.961878861062065,0.0,69763.15760794943,3270.0831355946107,0.0,69763.15760794943,3366.392282759479,0.0,69763.15760794943,3458.321708004094,0.0,1.1395061555613175,23.154691646339643,24.29419780190096,0.0521313396546982,1.708268529239966,22.86969603660687,24.57796456584684,0.078417398133384,2.539382329108495,761.3713718349017,0.0,0.3050017457919201,3.801227949942962,4.149380917732528,,,,0,76.69014253073067,-68.98634757487531,279.9453948181377,-34.50012487773054,328.2127527872562,-84.426601474493,0.02514900080859661,0.02514900080859661,0.001597000053152442,0.010034999810159206,13.887715,0.004827000200748444,0.0009200000204145908,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.5080000162124634,-0.04100000113248825,99.98999786376953,0.5848879814147949,2220828.0,760309.0,135659964.0,10.525623321533203,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,47436.2460677,0.2343505324023516
544,76.693142,-69.049408,25.405345439767476,25.410055822223875,12.887842781186238,12.88738002055056,0.0,56613.938399176215,3262.036570823708,0.0,56613.938399176215,3358.2285254703106,0.0,56613.938399176215,3450.048168320522,0.0,1.049291399254475,24.873793365123653,25.923084764378128,0.0444417029729127,1.5975025692625913,24.597844712954757,26.195347282217348,0.0685868181689226,2.301159550377072,885.7745150321085,0.0,0.1848251077744118,3.74333385563744,4.216136720597953,,,,0,76.6932546382282,-69.04949555785856,280.0193135643224,-34.48347760933055,327.59808336202843,-84.40629762536817,0.019356999546289444,0.019356999546289444,0.008585000410676003,0.02666199952363968,14.084583,0.004131000023335218,0.0026859999634325504,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.4359999895095825,-0.03333299979567528,99.98999786376953,0.5534930229187012,2220828.0,760309.0,135659942.0,30.06574821472168,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47436.2252518,0.34695609070413
545,76.69987,-70.037064,19.111646857286942,17.999069964387267,13.264260890310368,13.261694127567672,0.0,6409244.560856771,3280.1412605980113,0.0,6409244.560856771,3376.596694675802,0.0,6409244.560856771,3468.663157130567,0.0,20.21425855591781,10.416582071286266,30.630840627204076,1.1712305905887082,22.271151045077595,9.677497236626245,31.948648281703836,1.2967283013213944,24.517479747845563,47.387416575573866,0.0,1.570387663158939,3.7163151715960994,4.423301975371951,,,,1,76.69991109257099,-70.03702531776662,281.1761415011728,-34.23204832436887,318.68502860810503,-83.99754578717813,0.016985999420285225,0.016985999420285225,0.017059000208973885,0.016668999567627907,15.946923,0.0028780000284314156,0.019241999834775925,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.9764289855957031,0.0382860004901886,0.9800000190734863,0.4956960082054138,2220747.0,762544.0,135483460.0,34.69033432006836,7.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,47551.1085827,0.14813212841619403
546,76.782532,-68.888756,11.328779431479008,9.841219686716684,13.858220381787763,13.91775367326441,0.0,4392682.295161608,3278.129642776013,0.0,4392682.295161608,3374.555837536244,0.0,4392682.295161608,3466.59490946557,0.0,15.15731972033781,5.951107821600972,21.10842754193878,1.374389421132847,16.66348590315956,5.666308214537139,22.3297941176967,1.4887604004379806,18.745397846936456,31.066078292914437,0.0,1.5879251650257094,3.6877406227062153,4.064986255954937,,,,0,76.78263655644875,-68.88873078760295,279.82068138814515,-34.49179859150152,329.05554624668173,-84.4899269963151,0.01537800021469593,0.01537800021469593,0.008345000445842743,0.009607999585568905,16.765411,0.003628999926149845,0.008445000275969505,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.1296000480651855,0.07819999754428864,0.33000001311302185,0.5488259792327881,2220850.0,759850.0,135660706.0,29.584901809692383,5.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,47436.1573395,0.1631509775783401
547,76.814063,-70.200775,12.886072499074626,12.885630345444266,13.62490147669165,13.624625260288534,0.0,32303.754180041993,3250.9724498366713,0.0,32303.754180041993,3347.0030271468668,0.0,32303.754180041993,3438.6714966878167,0.0,0.6697701518880468,12.546168492885943,13.215938644773992,0.0562313371994207,1.0808169321510483,12.3294,13.410216932151048,0.090987917564858,1.5199396966417194,19.634361611302477,0.0,0.2012890337597248,3.755965762470491,4.103773515501646,,,,0,76.81413492018305,-70.20079691818307,281.3553442343342,-34.15231005478793,317.14712283664755,-83.94996386713267,0.026023000478744507,0.026023000478744507,0.020339999347925186,0.037314001470804214,15.144656,0.005628999788314104,0.03638700023293495,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.7229999899864197,-0.004749999847263098,99.98999786376953,0.32201701402664185,2220744.0,762980.0,135396000.0,5.542797088623047,4.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,47663.50955,0.11797201147160377
548,76.816581,-68.883507,33.88040353956724,33.5145,12.585894342080143,12.587000000000002,1.0,4914408.164219199,3280.1412605980113,0.0,4914408.164219199,3376.596694675802,0.0,4914408.164219199,3468.663157130567,0.0,13.707600091732434,27.50023966123045,41.20783975296288,0.4391892489020588,15.139286312915043,26.910851147030893,42.05013745994594,0.4840810210891746,17.47221802087706,53.131011084345936,0.0,1.34472435644082,3.750562874554755,4.621542857687029,,,,0,76.81664532991412,-68.883480706994,279.81088829443803,-34.4811926480178,329.06641134957556,-84.50321451887302,0.013917000032961369,0.013917000032961369,0.011394999921321869,0.016290999948978424,14.748433,0.0028540000785142183,0.006839000154286623,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.7944999933242798,0.026499999687075615,0.009999999776482582,0.5816890001296997,2220850.0,759850.0,135660707.0,17.291099548339844,6.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,47436.1573411,0.12617690929329667
549,76.828802,-68.427116,26.48545995963824,26.481213317509667,12.842640046091516,12.84297588619926,0.0,54005.04560457333,3264.0482174271556,0.0,54005.04560457333,3360.2694838193015,0.0,54005.04560457333,3452.11658501847,0.0,1.1378051893264995,25.928463604343705,27.066268793670204,0.0468922781877463,1.697416550983533,25.666233449016467,27.36365,0.0696431775398149,2.562034666662047,377.8577420456834,0.0,0.3409977758262778,3.854152336553716,4.274198600091856,,,,1,76.82886313911658,-68.42711383084472,279.271828971066,-34.58650533427272,333.6799702316904,-84.6366937172114,0.031163999810814857,0.031163999810814857,0.027197999879717827,0.01913600042462349,13.775944,0.005745000205934048,0.02898300066590309,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.1755000352859497,-0.07400000095367432,99.98999786376953,0.7179179787635803,2220844.0,758448.0,135664140.0,67.93074035644531,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,47317.1757337,0.08130354211930828
550,76.833749,-70.454239,13.97235256796645,11.475,13.634907194798304,13.751,1.0,5644136.069316033,3269.077318152059,0.0,5644136.069316033,3365.37182418865,0.0,5644136.069316033,3457.2875340659184,0.0,19.167226150854248,7.857962044873451,27.025188195727697,1.3408537375888994,21.60687332450243,7.366733680773689,28.97360700527612,1.4875003757210568,23.674074123010076,26.337409974426876,0.0,1.9423256653893397,3.8073417032218697,4.31977499448306,,,,0,76.83378390685299,-70.45425104509782,281.6489792252006,-34.080303861142426,315.08780340047144,-83.82271661412665,0.01720999926328659,0.01720999926328659,0.034793999046087265,0.01903899945318699,14.414845,0.006587000098079443,0.03621000051498413,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.1080000400543213,0.09466700255870819,0.0,0.33881300687789917,2220775.0,763838.0,135392979.0,66.46845245361328,6.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,47770.125959,0.06039743044449279
551,76.871172,-68.311821,26.895082770969235,26.901437111735895,12.825984884884758,12.825817536228392,0.0,58990.09198911151,3266.05986042122,0.0,58990.09198911151,3362.310429475968,0.0,58990.09198911151,3454.184980518592,0.0,1.2553325931142432,26.2669,27.522232593114243,0.0507834593848564,1.868758932422871,25.991679483751387,27.860438416174254,0.0754922181234363,2.7355261377157056,268.17282122686663,0.0,0.2699596689856792,3.890736777206844,4.249856795728143,,,,0,76.8711848661586,-68.31187326684524,279.1313294838004,-34.59860459884427,334.84378366072474,-84.67892461034879,0.02196200005710125,0.02196200005710125,0.07889600098133087,0.026744000613689423,13.53062,0.006169999949634075,0.16176000237464905,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,9.016166687011719,-0.10216700285673141,0.0,0.580469012260437,2220838.0,758448.0,135664218.0,86.18301391601562,6.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,47317.1032022,0.18893761525101493
